"Speaker","Text","Page","speaker_id"
"Bob","schwer im Magen.                schwer im Magen.","5","4"
"Bob","Ein Geheimnis                   Ein Geheimnis","5","4"
"Bob","ist es wie                      ist es wie","5","4"
"Bob","scharfen Sinns                  scharfen Sinns","5","4"
"Bob","und mit Verstand                und mit Verstand","5","4"
"Bob","helfen wir der Polizei.         helfen wir der Polizei.","5","4"
"Bob","Wir, die superschlauen drei.    Wir, die superschlauen drei.","5","4"
"Justus","Jonas,                   Ref.:","5","2"
"Chef","des Ganzen,                Fragen, Fragen...","5","1490"
"Chef","er klebt in alle Ecken","5","1490"
"Chef","seine Wanzen.","5","1490"
"Peter","Shaw,","5","3"
"Peter","der erste Zweifler,","5","3"
"Peter","ist dabei mit","5","3"
"Peter","Feuereifer.","5","3"
"Bob Andrews","","5","831"
"Bob Andrews","ist der dritte Detektiv.","5","831"
"Bob Andrews","Macht Recherchen","5","831"
"Bob Andrews","und Archiv.","5","831"
"REGIE","Ausgabe von 1996","6","0"
"REGIE","3 Fragezeichen Rap","6","0"
"REGIE","""Justus Jonas von den drei Fragezeichen -","6","0"
"REGIE","...Falls ihr frei seid, habe ich etwas für euch.""","6","0"
"REGIE","Ratet mal, Peter und Bob, wer das gerade war!","6","0"
"REGIE","- Natürlich Hitchcock!","6","0"
"REGIE","Ein schwieriger Fall, mit nichts zu vergleichen.","6","0"
"REGIE","Kein Problem für die drei Fragezeichen.","6","0"
"REGIE","Bob, dein Job sind Recherchen und Archiv.","6","0"
"REGIE","Just, du bist der erste, du der zweite Detektiv.","6","0"
"REGIE","Wir bringen Licht ins Dunkel, wir stellen viele Fragen.","6","0"
"REGIE","Wir arbeiten mit Köpfchen, das kann man wohl sagen!","6","0"
"REGIE","Ref.:","6","0"
"Fragezeichen","","6","-1"
"Fragezeichen","","6","-1"
"Fragezeichen","","6","-1"
"Die drei Fragezeichen","","6","-1"
"Die drei Fragezeichen","Justus, nun erzähl doch mal unseren Fans,","6","-1"
"Die drei Fragezeichen","welche tollen Abenteuer du von früher noch so kennst!","6","-1"
"Die drei Fragezeichen","Wisst ihr noch, wie wir die singende Schlange enttarnten,","6","-1"
"Die drei Fragezeichen","und Mrs. Barron vor falschen Ufos warnten.","6","-1"
"Die drei Fragezeichen","Wir betraten Madeline Bainbridges magischen Kreis,","6","-1"
"Die drei Fragezeichen","und sahen im Zauberspiegel einen grünen Geist.","6","-1"
"Die drei Fragezeichen","Der Fluch des Rubins konnte uns nicht schrecken,","6","-1"
"Die drei Fragezeichen","der rote Pirat bedrohte uns an allen Ecken!","6","-1"
"Die drei Fragezeichen","""Just! - Hilfe!""","6","-1"
"Die drei Fragezeichen","Eine Vogelscheuche wollte uns den Kopf abschlagen,","6","-1"
"Die drei Fragezeichen","und wir mussten einem Drachen den Kampf ansagen.","6","-1"
"Die drei Fragezeichen","Entführt wurde auch ein schrulliger Millionär.","6","-1"
"Die drei Fragezeichen","Gnome zu besiegen war dagegen nicht sehr schwer.","6","-1"
"Die drei Fragezeichen","""Ja, da haben wir euch wohl ein tüchtiges Rätsel aufgegeben, was?""","6","-1"
"REGIE","Ref.:","6","0"
"Fragezeichen","","6","-1"
"Fragezeichen","","6","-1"
"Fragezeichen","","6","-1"
"Die drei Fragezeichen","","6","-1"
"Die drei Fragezeichen","Peter, nun erzähl doch mal unseren Fans,","6","-1"
"Die drei Fragezeichen","welche spannenden Abenteuer du denn noch so kennst!","6","-1"
"Die drei Fragezeichen","Ein Wecker der schrill zu schreien begann,","6","-1"
"Die drei Fragezeichen","war noch gar nichts gegen den Teufel, der tanzen kann.","6","-1"
"Die drei Fragezeichen","Ein Totenkopf, der sprechen kann im alten Koffer.","6","-1"
"Die drei Fragezeichen","Erinnert ihr den Höhlenmensch von Dr. Hoffer?","6","-1"
"Die drei Fragezeichen","Ein Model auf der Bühne wurd' von nem Schuss getroffen.","6","-1"
"Die drei Fragezeichen","Unsren Trip nach Europa haben wir trotzdem noch genossen.","6","-1"
"Die drei Fragezeichen","Spuk im Hotel. Gefahr in Verzug.","6","-1"
"Die drei Fragezeichen","Durch die Fehler der anderen werden wir erst richtig klug.","7","-1"
"Die drei Fragezeichen","Als die Seglerin sich angeblich das Leben nahm,","7","-1"
"Die drei Fragezeichen","Just, wir wurd's doch erst gefährlich, als dein Doppelgänger kam.","7","-1"
"Die drei Fragezeichen","""Moment mal, du siehst ja genauso aus, wie ich! - Ach, aber nein! Du siehst so aus, wie ich.""","7","-1"
"Die drei Fragezeichen","""Sieh doch! Gesichter. Da. Ein Drache und ein Tiger. Ein Pirat. - Nur ruhig, Peter. Ich sehe","7","-1"
"REGIE","auch seltsame Dinge. Aber sie sind nur die Ausgeburt unserer Phantasie, der Nebel ist ja","7","0"
"REGIE","vollkommen harmlos. - Meinst du?""","7","0"
"REGIE","So, Bob, nun bist du dran, bevor du einpennst,","7","0"
"REGIE","öffne dein Archiv und berichte den Fans!","7","0"
"REGIE","Da waren doch son paar Tauben, die mit Perlen flogen,","7","0"
"REGIE","und Rentner, die logen, dass sich die Balken bogen.","7","0"
"REGIE","""Haben Sie gehört, was diese unverschämten Bengel behaupten?""","7","0"
"REGIE","Als die Tür zuflog in der Tiefkühlkammer.","7","0"
"Kathleen","Hammonds Perücke war der größte Hammer.","7","107"
"Kathleen","""Ich bin die frühere Kathleen O'Hara.""","7","107"
"Kathleen","Ein Superpapagei, der uns die Lösung brachte,","7","107"
"Kathleen","ein heimlicher Hehler, der uns Ärger machte.","7","107"
"Kathleen","Wisst ihr noch wie's war mit dem gestohlenen Preis,","7","107"
"Kathleen","als die Mumie flüsterte, da wurde es wirklich heiß!","7","107"
"Kathleen","""etem Ra-Orkon ho ... woa ihßeff en chonute spen...""","7","107"
"Kathleen","Der Automarder mit der Stange in der Hand,","7","107"
"Kathleen","wollte uns ans Leder, doch er hatte uns verkannt.","7","107"
"Kathleen","Und gibt es mal Probleme, dann ruft uns einfach an.","7","107"
"Kathleen","Wir nehmen kein Honorar, wir schnüffeln just for fun!","7","107"
"REGIE","Ref.:","7","0"
"Die drei Fragezeichen","","7","-1"
"Die drei Fragezeichen","","7","-1"
"Die drei Fragezeichen","","7","-1"
"Die drei Fragezeichen","","7","-1"
"Die drei Fragezeichen","""kursiv: Mitschnitte aus den Hörspielen""","7","-1"
