"Speaker","Text","Page","speaker_id"
"Mr Prentice","übernehmen, ja?","2","23"
"Justus","Das müssen wir noch miteinander besprechen. Wir rufen Sie später an. Darf ich jetzt","2","2"
"Justus","mal die anderen Räume der Wohnung sehen?","2","2"
"Mr Prentice","Gern. Komm.","2","23"
"REGIE","Stühlerücken, Schritte","2","0"
"REGIE","Geheimnisvolle Töne","2","0"
"Justus","(erschrocken) Peter!","2","2"
"Peter","Ja, Just, was ist?","2","3"
"Justus","Da ... Da hat etwas aufgeleuchtet.","2","2"
"Peter","Was?","2","3"
"Justus","Ich hab es doch deutlich gesehen.","2","2"
"Bob","Na und? Du machst ein Gesicht, als hättest Du 'n Geist gesehen.","2","4"
"Peter","(zustimmend) Ja.","2","3"
"Justus","Da war ein Blitz, mitten im Raum!","2","2"
"REGIE","Entfernter Knall","2","0"
"Peter","Was war das?","2","3"
"Justus","Ich weiß nicht. Schnell, auf den Balkon!","2","2"
"REGIE","Schritte","2","0"
"REGIE","Öffnen einer Schiebetür","2","0"
"REGIE","Vogelzwitschern","2","0"
"Bob","Nichts zu sehen.","2","4"
"Justus","Leise! Entfernte Schritte Da läuft doch jemand.","2","2"
"Peter","Justus, er kommt zurück!","2","3"
"Justus","Ja.","2","2"
"Bob","Da ist er, ich seh' ihn!","3","4"
"REGIE","Bremsenquietschen","3","0"
"Justus","Ja, er hat einen Anorak an und eine Skimütze auf.","3","2"
"REGIE","Polizeisirene setzt ein","3","0"
"Bob","Mann, was für ein Aufgebot!","3","4"
"Justus","Ja.","3","2"
"Peter","Ja, wo kommen die vielen Polizisten so schnell her?","3","3"
"REGIE","Stimmengewirr auf dem Hof (Polizisten)","3","0"
"Justus","Ach, zu spät, Bob. Den Kerl erwischen sie nicht mehr. Er ... (ärgerlicher Laut) er ist","3","2"
"Justus","weg.","3","2"
"Peter","(ratlos) Ich möchte wissen, was das alles soll.","3","3"
"REGIE","Telefonklingeln","3","0"
"Mr Prentice","Moment, ich geh mal ans Telefon","3","23"
"REGIE","Telefonklingeln","3","0"
"Justus","Die Polizei sucht die ganze Gegend ab.","3","2"
"REGIE","Bremsen quietschen","3","0"
"Bob","Vielleicht ist der Kerl in die Kirche gelaufen und versteckt sich dort.","3","4"
"Justus","Ja. Möglich ist alles. Aber ich glaube es nicht. Es hörte sich so an, als ob er in irgend-","3","2"
"Justus","eine Wohnung da unten geflüchtet ist.","3","2"
"Mr Prentice","Es ist unerhört! In der Nachbarschaft ist eingebrochen worden. Bei einem Freund und","3","23"
"Mr Prentice","Schützling von mir, der vor zwei Wochen gestorben ist. Mr. Murphy hat es mir erzählt.","3","23"
"Justus","Mr. Murphy? Wer ist das?","3","2"
"Mr Prentice","Ein Nachbar, ein reicher Börsenmakler. Er wohnt in der Wohnung dort drüben.","3","23"
"Justus","Und ... Mr. Murphy war das eben am Telefon.","3","2"
"Mr. Prentice","Ja, das war Mr. Murphy.","3","23"
"REGIE","Musik","3","0"
"Erzähler","Justus, Peter und Bob kehrten am nächsten Tag zu Mr. Prentice zurück. Sie hatten","3","574"
"Erzähler","einige Vorbereitungen getroffen, mit deren Hilfe sie ihre kriminalistische Arbeit voran-","3","574"
"Erzähler","treiben wollten. Mr. Prentice war nicht allein. Mr. Niedland war bei ihm. Niedland war","3","574"
"Erzähler","der Bruder des verstorbenen Künstlers, bei dem eingebrochen worden war.","3","574"
"Justus","Es tut mir leid, Mr. Niedland, daß in der Wohnung ihres Bruders eingebrochen worden","3","2"
"Justus","ist.","3","2"
"Mr Prentice","Vielleicht möchtet ihr drei noch ein Rätsel lösen. Es hat sich nämlich herausgestellt,","3","23"
"Mr Prentice","daß ich der Geschädigte bei diesem Einbruch war.","3","23"
"Niedland","Na ja, Fenton, war doch bestimmt nur ein Zufall. Na ja, er hat doch das Kunstwerk nur","4","24"
"Niedland","gerade bei sich gehabt, weil er es für eine Ausstellung brauchte. Na ja, zweifellos hat","4","24"
"Niedland","die Polizei den Einbrecher verscheucht, bevor er noch mehr mitnehmen konnte - au-","4","24"
"Niedland","ßer dem Karpatenhund.","4","24"
"Mr Prentice","Na, das genügt gerade.","4","23"
"Niedland","Mr Prentice sagte mir, daß ihr einen besonderen Spürsinn habt. Ich muß euch aber","4","24"
"Niedland","leider sagen, daß es in dem Fall jedoch nicht viel aufzuspüren gibt. Na ja, der Einbre-","4","24"
"Niedland","cher ist doch ganz simpel durch das Küchenfenster eingestiegen. (lacht) Na ja, für die","4","24"
"Niedland","Polizei also ein Routinefall.","4","24"
"Mr Prentice","Aber er hat den Karpatenhund mitgenommen.","4","23"
"Niedland","Sonst war ja auch nichts zu holen in der Wohnung. Na ja, mein Bruder lebte sehr be-","4","24"
"Niedland","scheiden.","4","24"
"Mr Prentice","Er war ein großer Künstler. Er lebte für seine Kunst. Das gefiel mir ja so an ihm. Des-","4","23"
"Mr Prentice","halb habe ich ihn auch unterstützt.","4","23"
"Peter","Ja, was ist denn überhaupt ein Karpatenhund, Mr. Niedland?","4","3"
"Niedland","Na ja, ein Hund eben. Ein Hund, den es vermutlich nie gegeben hat.","4","24"
"Mr Prentice","Außer in der Phantasie einiger abergläubischer Leute.","4","23"
"Niedland","Na ja, also, mein Bruder war ein Romantiker. So waren auch seine Motive. Es gibt da","4","24"
"Niedland","eine Legende, daß vor zwei Jahrhunderten ein Gebirgsdorf in den Karpaten von ei-","4","24"
"Niedland","nem Hundedämon heimgesucht wurde.","4","24"
"Mr Prentice","Die Bewohner der Karpaten sind wohl besonders anfällig für sowas.","4","23"
"Justus","Das Gebiet kennt man auch unter dem Namen Transsylvanien. Dort soll der Vampir","4","2"
"Justus","Dracula gelebt haben.","4","2"
"Peter","Ja.","4","3"
"Niedland","Aber der Hundedämon war kein Vampir. Die Leute im Dorf glaubten, na ja, daß er der","4","24"
"Niedland","Geist eines Edelmannes war, der sich, na ja, besonders wilde Jagdhunde herange-","4","24"
"Niedland","züchtet hatte. Um sie für die Jagd besonders scharf zu machen, ließ er die Hunde","4","24"
"Niedland","hungern.","4","24"
"Mr Prentice","Eines Tages aber brach ein solcher Hund aus und tötete ein Kind.","4","23"
"Bob","Schrecklich, Mr. Prentice!","4","4"
"Mr Prentice","Ja, eine Tragödie. Der Vater erschlug in seinem Zorn den Edelmann und dieser","4","23"
"Mr Prentice","schwor, während er starb, daß er aus dem Jenseits zurückkehren und sich rächen","4","23"
"Mr Prentice","werde.","4","23"
"Peter","Ich vermute, das tat er dann in der Gestalt des Karpatenhundes.","4","3"
"Mr Prentice","So ist es, Peter.","4","23"
"Justus","Hat ihr Bruder den Hund gemalt, Mr. Niedland?","4","2"
"Niedland","Mein Bruder war ein Bildhauer. Na ja, er hat eine Skulptur aus Glas geschaffen.","4","24"
"Mr Prentice","Aus Kristall, Charles. Kristall und Gold.","4","23"
"Niedland","Na ja, Kristall ist doch Glas. Wenngleich, na ja, von besonders edler Art.","4","24"
"Mr Prentice","Der Karpatenhund ist ein Kunstwerk von hohen Graden. Das schönste, das ich je","5","23"
"Mr Prentice","gesehen habe. Die Augen des Tieres waren mit Gold eingefaßt und auf den Lefzen","5","23"
"Mr Prentice","hatte Niedland Goldschaum aufgetragen. Die Augen schienen rot zu glühen.","5","23"
"Bob","Vielleicht bekommen Sie ihn wieder. Es ist doch richtig, daß der Hund ihnen gehört.","5","4"
"Bob","Sie sagten, Sie seien der Geschädigte.","5","4"
"Mr. Prentice","Der Hund gehört mir, so ist es. Edward Niedland hat ihn eigens für mich geschaffen.","5","23"
"Justus","War der Hund versichert?","5","2"
"Mr Prentice","Ja, natürlich. Aber was hilft das, wenn er unersetzlich ist. Es geht ja nicht um das","5","23"
"Mr Prentice","Geld, daß er wert ist, sondern um das Kunstwerk.","5","23"
"Niedland","Na ja, ich werde jetzt gehen Stühlerücken Bis später, Fenton. Wiedersehen, Jungs.","5","24"
"Mr Prentice","Ich bringe dich zur Tür.","5","23"
"REGIE","Schritte","5","0"
"Niedland","Ist nicht nötig. (entfernt sich) Türöffnen Wiedersehen, Wieder ... äh ... hallo. Wieder-","5","24"
"Niedland","sehen.","5","24"
"Mr Prentice","Wiedersehen.","5","23"
"Peter","Wiedersehen, Mr. Niedland","5","3"
"Justus","Wiedersehen.","5","2"
"Justus","Ich würde gern zu diesem Einbrecher kommen, der ihre Wohnung heimsucht, Mr.","5","2"
"Justus","Prentice.","5","2"
"Mr Prentice","Das ist mir recht. Was schlägst du vor?","5","23"
"Justus","Ich habe eine Spezialpaste mitgebracht. Ihre Schreibtischschubladen haben Porzel-","5","2"
"Justus","lanknöpfe als Griffe. Für unseren Zweck ist das ideal.","5","2"
"Mr Prentice","Was hast Du vor?","5","23"
"Justus","Wir werden die Knöpfe mit der Paste bestreichen. Sie ist nicht zu sehen und greift die","5","2"
"Justus","Knöpfe nicht an. Wenn während unserer Abwesenheit jemand kommt und die Schub-","5","2"
"Justus","lade öffnen will, wird er die Hände voller schwarzer Flecken bekommen.","5","2"
"Bob","Die kann er nicht abwaschen.","5","4"
"Peter","Ja. Und wenn dieser Jemand also einer ihrer Nachbarn ist, werden Sie ihn an seinen","5","3"
"Peter","schwarzen Händen erkennen.","5","3"
"REGIE","Geheimnisvoller Akkord","5","0"
"Mr Prentice","Ein geisterhaftes Licht hat keine Hände.","5","23"
"Erzähler","Der Erste Detektiv geht meines Erachtens ganz richtig und zielbewußt vor. Er will den","5","574"
"Erzähler","doch sicherlich realen Eindringling überführen, der allzu neugierig in der Wohnung von","5","574"
"Erzähler","Mr. Prentice herumgeistert. Danach wird er, so wie wir ihn alle kennen, versuchen,","5","574"
"Erzähler","den Lichtblitz zu orten.","5","574"
"Justus","Auf Wiedersehen, Mr Prentice, wir melden uns dann.","5","2"
"Bob","Hey, was ist denn da los?","5","4"
"Justus","Hä?","5","2"
"Mr Prentice","Wo?","6","23"
"Bob","Da drüben, neben der Kirche.","6","4"
"Justus","Ja.","6","2"
"Bob","Da steht ein Krankenwagen.","6","4"
"Mr Prentice","Um Himmels Willen. Dem Pastor wird doch nichts passiert sein. Kommt, wir laufen","6","23"
"Mr Prentice","hin!","6","23"
"REGIE","Schnelle Schritte","6","0"
"Peter","Hier entlang, Mr. Prentice.","6","3"
"Mr Prentice","Nein, am Swimmingpool vorbei und dann durch die Pforte dort.","6","23"
"REGIE","Quietschendes Öffnen der Porte","6","0"
"Mr Prentice","Oh, Mrs. Boogle! Was ist passiert?","6","23"
"REGIE","Ende Schritte","6","0"
"Justus","(gesenkte Stimme) Das ist die Verwalterin.","6","2"
"Bob","Weiß ich doch, Just.","6","4"
"Mrs Boogle","(jammernd) Er ist tot, wie entsetzlich, er ist tot!","6","26"
"REGIE","Stimmengewirr","6","0"
"Mr Prentice","Von wem sprechen Sie denn, Mrs. Boogle?","6","23"
"Mrs Boogle","Von dem Messner natürlich, von Earl. Er ist tot!","6","26"
"Pfarrer","Reden Sie doch keinen Unsinn! Er ist nicht tot! Er ist nur bewußtlos.","6","25"
"Pfarrer","Bitte, meine Herren. Fahren Sie endlich los. Er muß ins Krankenhaus.","6","25"
"REGIE","Schließen der Autotüren","6","0"
"REGIE","Krankenwagen fährt weg","6","0"
"REGIE","Sirene","6","0"
"Mr Prentice","Ich verstehe überhaupt nichts mehr. Was ist passiert?","6","23"
"Pfarrer","Es ist meine Schuld. Ich hätte ihn nicht gewähren lassen dürfen. Er schaltet die Lam-","6","25"
"Pfarrer","pen ab, wo immer er kann und tastet dann in Dunklen in der Kirche herum. Dabei muß","6","25"
"Pfarrer","er gestolpert sein. Er hat sich den Kopf aufgeschlagen und die ganze Nacht ohn-","6","25"
"Pfarrer","mächtig in der Kirche gelegen.","6","25"
"Justus","Ich wollte Mrs Boogle noch fragen ... Wo ist sie überhaupt?","6","2"
"Peter","Weiß nicht. Eben war sie noch hier.","6","3"
"Mr Prentice","Seltsam. Dieses überaus neugierige Weib läuft weg.","6","23"
"Justus","Mr. Prentice, wer wohnt eigentlich alles in dem Apartmenthaus?","6","2"
"Mr Prentice","Nun, Mrs Boogle, dann Sonny Elmquist, ein junger Mann, der nachts im Supermarkt","6","23"
"Mr Prentice","arbeitet. Sonderbarer Bursche, er meditiert viel.","6","23"
"Justus","Und sonst?","6","2"
"Mr Prentice","Ja, dann ist da Mr. Murphy, der reiche Börsenmakler. Dann eine Miss Chalmers. Sie","7","23"
"Mr Prentice","ist Einkäuferin in einem Warenhaus. Sie badet viel.","7","23"
"Peter","(entsetzt) Bei diesen winterlichen Temperaturen?","7","3"
"Mr Prentice","Der Swimmingpool ist auch im Winter beheizt. Das Wasser ist warm. Ja und dann -","7","23"
"Mr Prentice","dann ist da noch - Harley Johnson. Der Neffe von Mr Murphy. Er wohnt zur Zeit bei","7","23"
"Mr Prentice","dem Börsenmakler.","7","23"
"Bob","Uns sonst?","7","4"
"Mr Prentice","Ja, eigentlich nur noch Alex Hassell, der Katzenmann.","7","23"
"Peter","Katzenmann?","7","3"
"Mr Prentice","Ja, das ist verrückt. Alex2 Hassell hält sich wohl ein Dutzend Katzen in seiner Woh-","7","23"
"Mr Prentice","nung. Und niemand hat etwas dagegen.","7","23"
"Justus","Da kommt ja Mrs. Boogle wieder.","7","2"
"Mr Prentice","Eine unverschämte Person von krankhafter Neugierde. Sie wühlt sogar die Mülltonnen","7","23"
"Mr Prentice","durch, um herauszufinden, was wir essen. Aber kommt, wir gehen noch einmal in","7","23"
"Mr Prentice","meine Wohnung. Schritte Wir sollten über alle Mieter sprechen. Vielleicht finden wir","7","23"
"Mr Prentice","einen Verdächtigen.","7","23"
"Justus","Einverstanden. Das kann nicht schaden.","7","2"
"REGIE","Schritte auf Kies, dann auf harten Untergrund","7","0"
"Mr Prentice","So, da wären wir. Nanu! Die Tür ist auf!","7","23"
"Justus","Jemand war in ihrer Wohnung während wir weg waren!","7","2"
"Mr Prentice","Das ist doch nicht zu fassen!","7","23"
"Justus","Warten Sie! Ich will doch mal sehen, ob jemand am Schreibtisch war.","7","2"
"Peter","Na?","7","3"
"Bob","Tatsächlich! Sie doch, der Griff ist verschmiert!","7","4"
"Justus","(während Bob spricht) Ja!","7","2"
"Mr Prentice","Mrs. Boogle! (ärgerlich) Sie hat hier herumgeschnüffelt. Verdammt, wenn man es ihr","7","23"
"Mr Prentice","nur beweisen könnte.","7","23"
"Justus","Das können wir. Kommen Sie, Mr. Prentice!","7","2"
"Bob","Ja, los.","7","4"
"REGIE","Schritte","7","0"
"Mr Prentice","(ärgerlich) Hallo! Mrs. Boogle Schritte Hallo! Können wir sie mal sprechen?","7","23"
"Mrs Boogle","Mich? Natürlich, warum denn?","7","26"
"Justus","Darf ich ihre Hände mal sehen?","7","2"
"Mrs Boogle","Was? Was willst Du?","7","26"
"Mrs Boogle","2 Hier wird er im Hörspiel Axel statt Alex genannt","7","26"
"Justus","Ihre Hände, Mrs. Boogle. Sie haben schwarze Flecke an den Händen.","8","2"
"Mrs Boogle","Ach (zögernd) Ja, richtig, es muß in der Küche passiert sein.","8","26"
"Justus","Sie waren in der Wohnung von Mr. Prentice! Sie haben seinen Schreibtisch geöffnet","8","2"
"Justus","und in seiner Privatpost herumgewühlt!","8","2"
"Peter","(zustimmender Laut)","8","3"
"Mrs Boogle","Ich? Aber das ist ja ...","8","26"
"REGIE","Kirchenuhr schlägt sechsmal","8","0"
"Justus","Sie können reiben soviel sie wollen, die Flecken gehen nicht weg.","8","2"
"Bob","Genau.","8","4"
"Mr Prentice","(verärgert) Ich hätte ... hätte gern ein paar Worte mit ihnen gesprochen, Mrs. Boogle.","8","23"
"Mr Prentice","Bitte Kommen Sie mit!","8","23"
"Mrs Boogle","Haben Sie gehört, was diese unverschämten Bengel behaupten?","8","26"
"Mr Prentice","(verärgert) Ja, und Sie haben völlig recht. Aber das können wir beide miteinander","8","23"
"Mr Prentice","ausmachen. Wenn Sie jedoch darauf bestehen, verständige ich die Polizei.","8","23"
"REGIE","Musik setzt ein","8","0"
"Mrs Boogle","Polizei? Schritte (entfernt sich) Nein, nein. Nein, Mr Prentice, ich komm ja schon mit.","8","26"
"Mr Prentice","Also, bitte.","8","23"
"Justus","Ein netter alter Herr. Aber ich wette, daß er ganz schön hart sein kann, wenn man ihm","8","2"
"Justus","auf die Füße tritt.","8","2"
"Peter","Ja.","8","3"
"Bob","Ja, das wird die Boogle fraglos am eigenen Leib erfahren.","8","4"
"Peter","(lacht)","8","3"
"Justus","Guten Morgen!","8","2"
"Peter","Morgen.","8","3"
"Bob","Morgen.","8","4"
"Elmquist","(gähnt) (verschlafen) Ist denn noch Morgen?","8","-1"
"Justus","Nein, es ist schon fast zwei Uhr.","8","2"
"Elmquist","(gähnt)","8","-1"
"Justus","Mr. Prentice sagte mir, daß Sie drüben an der Vermont Avenue in dem Supermarkt","8","2"
"Justus","arbeiten, Mr. Elmquist. Er hat auch nachts auf.","8","2"
"Elmquist","Von Mitternacht bis zum Morgen. Manchmal ist es eine verflixte Schinderei, aber der","8","-1"
"Elmquist","Lohn ist höher, wenn man diese Schicht übernimmt. Und wenn es nichts zu tun gibt,","8","-1"
"Elmquist","dann kann ich lernen.","8","-1"
"Justus","Besuchen Sie eine Schule?","9","2"
"Elmquist","Wozu denn? All das ist doch nur Illusion.","9","-1"
"Peter","Illusionen? Wieso das, Mr. Elmquist?","9","3"
"Elmquist","Alles ist Illusion! Die ganze Welt. Wir sind alle wie eine Herde schlafender Tiere, die","9","-1"
"Elmquist","einen bösen Traum haben. Aber ich werde bald aufwachen.","9","-1"
"Peter","Was lernen Sie denn?","9","3"
"Elmquist","Meditation. Den Weg zur Endstufe des Bewußtseins. Zur Zeit spare ich. Ich möchte","9","-1"
"Elmquist","nach Indien reisen und mir dort einen Guru suchen. Dort gibt es die besten Lehrer.","9","-1"
"Bob","Was wollen Sie denn von einem Guru lernen?","9","4"
"Elmquist","Ich will wissen, wie man ohne irgendwelche Bedürfnisse leben kann. Das ist doch das","9","-1"
"Elmquist","einzig Richtige. Findet ihr nicht auch?","9","-1"
"Bob","Na ja, wenn Sie gar nichts mehr brauchen, wenn Sie alles haben, was Sie brauchen.","9","4"
"Elmquist","Nein, nein, du hast keine Ahnung.","9","-1"
"Peter","Nicht meine Kragenweite.","9","3"
"Elmquist","Es ist ganz einfach: Wünsche, Bedürfnisse. Damit fängt doch das ganze Elend an.","9","-1"
"Elmquist","Nehmt den alten Prentice. Der sorgt sich doch nur um seine Besitztümer, seine","9","-1"
"Elmquist","Sammlung.","9","-1"
"Bob","Vor allem, wenn man ihm was klaut.","9","4"
"Elmquist","In seinem nächsten Leben wird er wahrscheinlich ein ... eine Ratte sein.","9","-1"
"Peter","(empört) Na hören Sie mal! Er ist ein feiner alter Mann!","9","3"
"Elmquist","Was weiß er denn schon? Wißt ihr, daß er ein Mandala besitzt und nicht einmal ahnt,","9","-1"
"Elmquist","wozu man es benutzt?","9","-1"
"Peter","Was ist denn ein Mandala?","9","3"
"Elmquist","Ich hätte sehr gern eins. Es ist eine Art symbolischer Darstellung des Kosmos. Wenn","9","-1"
"Elmquist","man davor meditiert, dann treten alle Täuschungen des Lebens in den Hintergrund","9","-1"
"Elmquist","und man wird eins mit dem Universum.","9","-1"
"Bob","Und wie sieht das aus, ein Mandala?","9","4"
"Elmquist","Komm, ich zeichne dir eins in den Sand. Mit dem Stock geht es ganz gut.","9","-1"
"REGIE","Schritte","9","0"
"Elmquist","Na, siehst Du. Zeichnen im Sand Es sind lauter sich überschneidende Dreiecke, die","9","-1"
"Elmquist","von einem Kreis umschlossen werden. Ja. Und dieser Kreis wird wiederum von einem","9","-1"
"Elmquist","Quadrat eingefaßt.","9","-1"
"Peter","So etwas hab ich in Mr. Prentices Wohnung gesehen.","9","3"
"Bob","Ja, es hängt an der Decke!","9","4"
"Erzähler","Hm, ein seltsamer junger Mann, dieser Elmquist. Wollen wir uns darauf einigen, ihn","9","574"
"Erzähler","mit einem Fragezeichen zu versehen? Kommt er als Täter in Frage? Wäre ihm zuzu-","9","574"
"Erzähler","trauen, daß er ein kostbares Kunstwerk stiehlt?","9","574"
"REGIE","Musik","10","0"
"Erzähler","Die drei Fragezeichen gingen in die Wohnung von Mr. Prentice, um ihm noch einige","10","574"
"Erzähler","Fragen zu stellen.","10","574"
"Mr Prentice","Ja, das sind alles Fragen, die mir die Polizei auch gestellt hat. Allerdings habe ich dem","10","23"
"Mr Prentice","Polizisten nichts von den geheimnisvolle Töne Lichtblitzen gesagt, die da ...","10","23"
"Justus","Da war es wieder! Ein Blitz! Ich habe es deutlich gesehen! Das Mandala leuchtete auf!","10","2"
"Bob","Es muß von unten, vom Swimmingpool, hergekommen sein. Ein Lichtstrahl oder so.","10","4"
"Justus","(nachdenklich) Ja. (entschlossen) Ich seh nach!","10","2"
"Bob","Ich komm auch mit.","10","4"
"Peter","Ich auch.","10","3"
"REGIE","Schritte auf Teppich","10","0"
"Justus","Kommt nicht in Frage. Einer von euch muß doch hier oben bleiben und beobachten.","10","2"
"Justus","Am besten Du, Peter.","10","2"
"Peter","Na schön. Haut schon ab.","10","3"
"Justus","Los doch, Bob, komm!","10","2"
"REGIE","Türöffnen","10","0"
"Bob","Ja, ja, ich komm ja schon","10","4"
"REGIE","Schnelle Schritte auf festem Untergrund, dann langsamer auf Kies","10","0"
"Bob","Nichts zu sehen. Am Pool ist niemand.","10","4"
"Justus","(nachdenklicher Laut) Aber da! Da hinten an der Pforte zur Kirche! Ich glaub, da war","10","2"
"Justus","jemand.","10","2"
"REGIE","Langsame Schritte","10","0"
"Bob","Los hin, dann sehen wir es ja.","10","4"
"REGIE","Schnelle Schritte","10","0"
"REGIE","Kirchenuhr schlägt viermal","10","0"
"Justus","Fall nicht ins Wasser!","10","2"
"Bob","Keine Angst, ich paß schon auf.","10","4"
"REGIE","Schnelle Schritte","10","0"
"Justus","Durch die Pforte, dann sehen wir ihn vielleicht noch.","10","2"
"REGIE","Quietschen der Pforte","10","0"
"REGIE","Schritte","10","0"
"Justus","Hm, nichts.","10","2"
"Bob","Justus, die Kirchentür! Sie hat sich bewegt!","11","4"
"Justus","Ehrlich?","11","2"
"Bob","Ganz bestimmt.","11","4"
"Justus","Ach, na dann komm. Vielleicht versteckt sich unser Blitzemacher in der Kirche.","11","2"
"Bob","Mach du die Tür auf.","11","4"
"Justus","Klar mach ich das.","11","2"
"REGIE","Türöffnen","11","0"
"Bob","Komisch, es ist dunkel in der Kirche.","11","4"
"Justus","Wir werden schon einen Lichtschalter finden.","11","2"
"REGIE","Schritte","11","0"
"Bob","Nichts zu sehen.","11","4"
"Justus","(ruft) Hallo, ist hier wer?","11","2"
"Bob","Wo ist denn der Lichtschalter?","11","4"
"Justus","Keine Ahnung.","11","2"
"Justus","(ruft) Hallo! Ich weiß, daß Sie hier drinnen sind!","11","2"
"REGIE","Hupen eines Autos","11","0"
"Bob","Just! Da hinten am Altar steht jemand! Ich hab es eben gesehen, als das Auto vor-","11","4"
"Bob","beifuhr. Der Lichtschein.","11","4"
"Justus","Ich habe ...","11","2"
"Justus","Poltern","11","2"
"Justus","(schreit)","11","2"
"Bob","Justus! Just, was ist denn los?","11","4"
"Bob","(schreit)","11","4"
"REGIE","Sich entfernende schnelle Schritte","11","0"
"REGIE","Öffnen und Schließen der Kirchentür","11","0"
"REGIE","Umdrehen des Schlüssels","11","0"
"Justus","(stöhnt)","11","2"
"Bob","(stöhnt)","11","4"
"Justus","(stöhnt) Bob! Bob, bist Du okay?","11","2"
"Bob","Ja. (stöhnt)","11","4"
"Justus","Bob, was ist denn?","11","2"
"Bob","Ach, verflixt. Irgendjemand hat mir eins über die Rübe gegeben.","11","4"
"Justus","Ach, mir auch. Dann ist er weggelaufen und hat uns wahrscheinlich eingeschlossen.","11","2"
"Bob","Verdammt. Wir müssen Krach schlagen, damit man uns rausholt.","12","4"
"Justus","Ein vernünftiger Vorschlag. Ich will jedoch nochmal prüfen, ob die Tür wirklich zu ist.","12","2"
"REGIE","Rütteln an der Tür","12","0"
"Justus","(verärgert) Ist tatsächlich zu.","12","2"
"Bob","(ruft) Hilfe! Öffnen Sie uns!","12","4"
"Justus","(ruft) Hilfe! Bitte machen Sie auf!","12","2"
"Bob","Bitte!","12","4"
"Pfarrer","Wer ist denn da drin?","12","25"
"Justus","Justus Jonas und Bob Andrews. Wir haben jemanden beobachtet, der in die Kirche","12","2"
