"Speaker","Text","Page","speaker_id"
"Peter","Ja! (kichert) Nicht so schnell, Justus!","4","3"
"Justus","Kommt schon!","4","2"
"Mrs. Rodman","(Ein Kuss ist zu hören) Bis später, mein Schatz. (An die drei ???) Na ihr drei?","4","-1"
"Mrs. Rodman","Das war ja wirklich ganz große Klasse, wie ihr das gemacht habt.","4","-1"
"Bob","Äh, sagen Sie, Mrs. Rodman, Sie haben sich gerade von Ihrem Mann verab-","4","4"
"Bob","schiedet, muss er schon gehen?","4","4"
"Mrs. Rodman","Nein, nein, er kommt gleich wieder.","4","-1"
"Bob","Ah.","4","4"
"Mrs. Rodman","Jetzt müsst ihr drei euch aber erst mal stärken. Kommt!","4","-1"
"Justus","Ja.","4","2"
"Peter","Also, das Anwesen Ihrer Familie ist ja fantastisch, Mrs. Rodman.","4","3"
"Mrs. Rodman","Danke!","4","-1"
"Peter","Den Wettbewerb hätte man doch auch direkt hier, auf Ihrem weitläufigen","4","3"
"Peter","Gelände veranstalten können.","4","3"
"Mrs. Rodman","Beim nächsten Mal vielleicht. Sagt mal, und ihr wusstet vorher gar nichts","4","-1"
"Mrs. Rodman","über Geocaching?","4","-1"
"Peter","M-mh.","4","3"
"Justus","Na ja, mir war bekannt, dass es sich dabei um eine Art moderner Schnitzel-","4","2"
"Justus","jagd handelt, bei der es gilt, mit Hilfe eines GPS-Geräts sogenannte Caches,","4","2"
"Justus","also Verstecke, zu finden, von denen nur die Koordinaten, also die Angabe","4","2"
"Justus","von Längen- und Breitengrad, bekannt sind. Diese Caches beinhalten dann","4","2"
"Justus","Gegenstände aller Art und ein Logbuch, in dem man den eigenen Fund","4","2"
"Justus","vermerkt. Die Gegenstände selbst können ausgetauscht und durch einen","4","2"
"Justus","eigenen, sogenannten Stash ersetzt werden, oder sie bleiben vor Ort.","4","2"
"Mrs. Rodman","Alle Achtung! Du bist ja ein wandelndes Geocaching-Lexikon.","4","-1"
"Peter","(lacht)","4","3"
"Mrs. Rodman","Was aber immer noch nicht erklärt, wieso ihr die Rätsel so schnell lösen","4","-1"
"Mrs. Rodman","konntet.","4","-1"
"Justus","Ja, leider nicht schnell genug für die Prinzessin.","4","2"
"Peter","Unser Erster kann es nicht ertragen, wenn sich ihm ein Rätsel verweigert.","4","3"
"Mrs. Rodman","Unser Erster?","4","-1"
"Bob","Ähm, darf ich Ihnen... unsere Karte geben, Mrs. Rodman? Hier.","4","4"
"Mrs. Rodman","Ah, ja, danke! (liest, die Detektive machen bei ihren Namen zustimmende","4","-1"
"Mrs. Rodman","Geräusche)","4","-1"
"Mrs. Rodman","Die drei Detektive","5","-1"
"Mrs. Rodman","Wir übernehmen jeden Fall","5","-1"
"Mrs. Rodman","???","5","-1"
"Mrs. Rodman","Erster Detektiv: Justus Jonas","5","-1"
"Mrs. Rodman","Zweiter Detektiv: Peter Shaw","5","-1"
"Mrs. Rodman","Recherchen und Archiv: Bob Andrews","5","-1"
"Mrs. Rodman","Ha, das klingt ja spannend, erklärt aber, wieso ihr die Rätsel so schnell lösen","5","-1"
"Mrs. Rodman","konntet!","5","-1"
"Mrs. Rodman","So, nun aber auf zum Buffet!","5","-1"
"Bob","Ja, gern!","5","4"
"Justus","Oh...","5","2"
"Valerie","Mrs. Rodman! Dieses Mal war es ja noch besser als letztes Jahr, fantastisch!","5","-1"
"Mrs. Rodman","Danke Dir, Valerie. Und schön, dass Du es doch noch geschafft hast zu","5","-1"
"Mrs. Rodman","kommen.","5","-1"
"Valerie","Das lass ich mir doch nicht entgehen!","5","-1"
"Mrs. Rodman","Und? Was sagst Du zu unseren drei Siegern hier? Clevere Jungs, oder?","5","-1"
"Valerie","Und wie! Dich, Justus, habe ich ja vorhin schon kennengelernt. Aber da","5","-1"
"Valerie","konnte ich ja noch nicht ahnen, wie gefährlich ihr drei uns werden würdet!","5","-1"
"Justus","Och, ah... Wir... Wir haben sicher auch ein wenig... Glück gehabt.","5","2"
"REGIE","(Schritte)","5","0"
"Mr. Rodman","Da bin ich wieder, Liebling! (Ein Kuss ist zu hören) Unsinn Jungs! Von wegen","5","-1"
"Mr. Rodman","Glück gehabt - ihr seid gut, wirklich gut! Die Rätsel hatten es diesmal in","5","-1"
"Mr. Rodman","sich!","5","-1"
"Valerie","Ja, das seh ich genauso. Auf unsere drei Sieger!","5","-1"
"Peter","Danke.","5","3"
"Mr. Rodman","(zu seiner Frau) Liebling, ich muss nochmal ins Geschäft, ich beeil mich","5","-1"
"Mr. Rodman","aber!","5","-1"
"Mrs. Rodman","In Ordnung.","5","-1"
"Valerie","(flüstert) Sind die beiden nicht süß? Verliebt wie am ersten Tag. Ich könnte","5","-1"
"Valerie","immer dahinschmelzen, wenn ich die beiden sehe.","5","-1"
"Justus","Ja, also... ich... äh...","5","2"
"Valerie","Also dann, bis später!","5","-1"
"REGIE","(Schritte entfernen sich)","5","0"
"Justus","Ja, äh...","5","2"
"Mrs. Rodman","Ihr als Detektive, sagt euch vielleicht der Name ""Captain Skull"" etwas?","5","-1"
"Justus","Captain Skull? Natürlich! Die Zeitungen haben doch ausführlich über ihn","6","2"
"Justus","berichtet. Ein Dieb, der wertvolle Kunstwerke stiehlt, und am Ort des Ver-","6","2"
"Justus","brechens eine rückwärtslaufende Uhr und ein Rätsel hinterlässt, das auf be-","6","2"
"Justus","stimmte Koordinaten hinweist, nicht wahr?","6","2"
"Bob","Ja, genau. Und an diesem Ort findet sich wieder ein Koordinaten-Rätsel, das","6","4"
"Bob","auf einen dritten Punkt hinweist, der mittels eines letzten Rätsels zum ge-","6","4"
"Bob","stohlenen Objekt führt.","6","4"
"Peter","Ja.","6","3"
"Bob","Das aber weg ist, wenn die Polizei nicht rechtzeitig kommt.","6","4"
"Peter","Was ihr bisher aber erst einmal gelungen ist.","6","3"
"Bob","Ja, aber die Polizei hat doch damals einen gewissen - wie hieß er noch -","6","4"
"Bob","Tim Grady geschnappt, der das Diebesgut wieder abholen wollte.","6","4"
"Justus","Ja.","6","2"
"Bob","Eine chinesische Holzschatulle aus der Ming-Dynastie.","6","4"
"Mrs. Rodman","Genau!","6","-1"
"Bob","Sehr wertvoll!","6","4"
"Justus","Aber der Junge war nicht der Dieb, er war anonym angeheuert worden.","6","2"
"Peter","Und seinen Namen hat Captain Skull wegen seines unheimlichen Ausse-","6","3"
"Peter","hens. Ein Opfer hat in mal gesehen, als er ein Bild stahl: Er trägt ein schwar-","6","3"
"Peter","zes Kopftuch und darunter eine Totenkopf-Maske, wo das eine Auge wie","6","3"
"Peter","eine Kompass-Rose aussieht.","6","3"
"Bob","Genau.","6","4"
"Mrs. Rodman","Ich sehe, ihr wisst Bescheid. Ich habe ein Problem mit diesem Skull.","6","-1"
"Bob","Ach!","6","4"
"Justus","Was für ein Problem?","6","2"
"Mrs. Rodman","Seit dieser Kerl sein Unwesen treibt, hab ich das Gefühl, dass die Leute bei","6","-1"
"Mrs. Rodman","Wörtern wie Koordinaten, Längen- und Breitengraden und so weiter, nur","6","-1"
"Mrs. Rodman","noch an Diebstahl und Verbrechen denken. Vor kurzem hat ein Bekannter","6","-1"
"Mrs. Rodman","sogar gescherzt, dass dieser Captain Skull vielleicht aus den Reihen der","6","-1"
"Mrs. Rodman","Track-Cracker kommt! Ich fand das gar nicht lustig. Die ganze Sache hat all-","6","-1"
"Mrs. Rodman","mählich einen wirklich schlechten Einfluss auf das wunderschöne Hobby","6","-1"
"Mrs. Rodman","meins Sohnes Benjamin.","6","-1"
"Peter","Aha.","6","3"
"Mrs. Rodman","Einige der Eltern haben ihre Kinder auch schon aus dem Club abgemeldet.","6","-1"
"Mrs. Rodman","Neumitglieder gibt es kaum noch!","6","-1"
"Bob","Und was sagt die Polizei dazu?","6","4"
"Mrs. Rodman","Ach, die tappt völlig im Dunkeln. Ich glaube, dieser Kerl ist einfach zu schlau","6","-1"
"Mrs. Rodman","für sie. Denkt ihr, ihr könntet euch der Sache mal annehmen?","6","-1"
"Justus","Hm...","7","2"
"Bob","Tja...","7","4"
"Mrs. Rodman","Ich meine, die Rätsel, die dieser Skull hinterlässt, könnten genau eure Kra-","7","-1"
"Mrs. Rodman","genweite sein.","7","-1"
"Justus","Ich bezweifle allerdings, dass wir mehr ausrichten können als die Polizei,","7","2"
"Justus","zumal uns deren Informationen fehlen.","7","2"
"Mrs. Rodman","Ah, das lasst mal meine Sorge sein.","7","-1"
"REGIE","(Zwischenmusik --- Szenenwechsel ---)","7","0"
"REGIE","2. Cotta ist bedient","8","0"
"Erzähler","Am nächsten Nachmittag wurden Justus, Peter und Bob von Inspector Cotta","8","574"
"Erzähler","telefonisch ins Präsidium gebeten. Irgendeine Laus war ihm über die Leber","8","574"
"Erzähler","gelaufen, und entsprechend ungnädig war sein Gesichtsausdruck, als die","8","574"
"Erzähler","drei Detektive sein Büro betraten.","8","574"
"REGIE","Türklinke, eine Tür quietscht, im Hintergrund Stimmengewirr","8","0"
"Justus","Guten Tag, Inspector! Sie haben es vorhin am Telefon ja recht spannend","8","2"
"Justus","gema...","8","2"
"Cotta","(Fällt Justus barsch ins Wort) Wen habt ihr dafür womit bestochen?","8","436"
"REGIE","Eine Tür wird geschlossen, die Stimmen verstummen","8","0"
"Cotta","Wie habt ihr das angestellt?","8","436"
"Bob","Wenn wir wüssten, worüber Sie sprechen, könnten wir Ihnen vielleicht Aus-","8","4"
"Bob","kunft geben.","8","4"
"Cotta","Redest du jetzt auch schon wie er, hm? Egal. Hinsetzen!","8","436"
"REGIE","(Stühlerücken)","8","0"
"Cotta","Also folgendes: Heute Morgen kam mein Chef zu mir,","8","436"
"Justus","Ja?","8","2"
"Cotta","Commissioner Lionel Prescott, und er hat mir klar zu verstehen gegeben,","8","436"
"Cotta","dass ich euch sofort anrufen soll.","8","436"
"Peter","Aha? Und weswegen?","8","3"
"Cotta","Na, um euch in den Skull-Fall einzuweihen! Und bei Allem zu unterstützen,","8","436"
"Cotta","was ihr bei euren Ermittlungen für notwendig erachtet. Also: Hat sich einer","8","436"
"Cotta","von euch Prescotts Töchterchen geangelt? Oder wie habt ihr das angestellt,","8","436"
"Cotta","hm? Bob?","8","436"
"Bob","(schrickt auf) Ah, ich?","8","4"
"Cotta","Ja, du!","8","436"
"Bob","W... w... wieso fragen Sie mich? Ich weiß ja nicht mal, äh... von wem Sie","8","4"
"Bob","reden!","8","4"
"Justus","Inspector, könnte es sein, dass Mr. Prescott in irgendeiner Verbindung zu","8","2"
"Justus","Mrs. Rodman steht?","8","2"
"Cotta","Hm? Sprich weiter!","8","436"
"Justus","Gestern Nachmittag war es so, dass wir Mrs. Rodman...","8","2"
"REGIE","(Zeitblende)","8","0"
"Cotta","Na prima. Jetzt ist mir alles klar.","8","436"
"Peter","Nämlich?","8","3"
"Cotta","Deborah Rodman und Lionel Prescott waren vor langer Zeit mal ein Paar.","9","436"
"Justus","Aha?","9","2"
"Cotta","Aber Prescott ist noch immer in sie verschossen, das ist ein offenes Ge-","9","436"
"Cotta","heimnis. Und er kann ihr offenbar immer noch keinen Gefallen abschlagen.","9","436"
"Justus","Aha! Und mir ist damit klar, wieso Mrs. Rodman so gut über Captain Skulls","9","2"
"Justus","Rätsel Bescheid wusste.","9","2"
"Cotta","Wie dem auch sei, hier (Papier raschelt) in diesem Aktenordner steht alles","9","436"
"Cotta","drin.","9","436"
"Justus","Ja?","9","2"
"Cotta","Ähm, der mysteriöse Unbekannte hat in den vergangenen Tagen sechs","9","436"
"Cotta","Diebstähle verübt.","9","436"
"Justus","Aha?","9","2"
"Cotta","Zwei Gemälde sind entwendet worden, (Seiten werden umgeblättert) äh,","9","436"
"Cotta","eine kleine Bronzeskulptur, ein Stich aus dem 17. Jahrhundert, die Erstaus-","9","436"
"Cotta","gabe eines Buches von Walt Whitman und eine chinesische Holzschatulle.","9","436"
"Justus","Aha.","9","2"
"Cotta","Hier haben wir ein Foto von ihr.","9","436"
"Peter","Darf ich mal sehen? Danke. Hm. Auf der Vorderseite ist so etwas wie ein","9","3"
"Peter","altertümliches Zahlenschloss zu erkennen. Und nur die Schatulle haben Sie","9","3"
"Peter","rechtzeitig entdeckt, richtig?","9","3"
"Cotta","Ja, so ist es.","9","436"
"Bob","Und es waren immer drei Zielorte?","9","4"
"Cotta","Wenn man den eigentlichen Tatort nicht mitrechnet, ja.","9","436"
"Justus","Hm. Konnten Sie aus den Indizien irgendwelche Rückschlüsse ziehen? Aus","9","2"
"Justus","den Uhren beispielsweise, die Skull am Ort des Diebstahls zurückließ? Oder","9","2"
"Justus","gab es Parallelen zwischen den Opfern?","9","2"
"Cotta","Nein. Nichts dergleichen.","9","436"
"Justus","Hm.","9","2"
"Cotta","Nur die Sache mit den Koordinaten hat uns natürlich stutzig gemacht:","9","436"
"Cotta","Wieso stellt uns der Dieb gerade diese Art von Rätseln?","9","436"
"Bob","Meinen Sie damit etwa, die Track-Cracker haben etwas damit zu tun?","9","4"
"Cotta","Ah, das wäre zumindest möglich.","9","436"
"Justus","Gibt es konkrete Anhaltspunkte?","9","2"
"Cotta","Jein. Die meisten Mitglieder des Vereins haben ein Alibi für die fraglichen","9","436"
"Cotta","Zeiten, nur drei nicht.","9","436"
"Justus","Aha?","9","2"
"Cotta","Aber das ist auch schon alles.","10","436"
"Peter","Und auf dieser Holzschatulle waren keine Spuren, Fingerabdrücke oder so?","10","3"
"Cotta","Doch! Jetzt wo du es sagst.","10","436"
"Peter","(hoffnungsvoll) Ah ja?","10","3"
"Cotta","Da klebte ein Zettel drauf, auf dem stand: Captain Skull, 1000 Hollywood","10","436"
"Cotta","Boulevard, Los Angeles.","10","436"
"Peter","War ja nur ne Frage.","10","3"
"Bob","Wo ist denn die Schatulle jetzt?","10","4"
"Cotta","Unten, in der Asservatenkammer. Der Besitzer ist ein gewisser... (Blätterra-","10","436"
"Cotta","scheln) Moment mal... Hier: Frank Petrella.","10","436"
"Justus","Ja?","10","2"
"Cotta","Verstarb kurz nach dem Diebstahl bei einem Bootsunfall in Europa.","10","436"
"Peter","Aha?","10","3"
"Cotta","Bis klar ist, wer sie erben wird, verwahren wir sie hier bei uns.","10","436"
"Justus","Hm. Können wir uns die Schatulle vielleicht einmal ansehen?","10","2"
"REGIE","(Zwischenmusik setzt ein)","10","0"
"Cotta","Tja, warum nicht? Kommt mit.","10","436"
"REGIE","(Aufbruchgeräusche)","10","0"
"Peter","Ja.","10","3"
"Bob","Ok.","10","4"
"REGIE","(Zwischenmusik wird lauter, Schritte und Türgeräusche sind zu hören)","10","0"
"Cotta","So, hier. Das ist sie.","10","436"
"Justus","Ah! Ein wunderschönes Stück.","10","2"
"Bob","Ja, sehr edel.","10","4"
"Peter","Aber, das hier ist kein herkömmliches Zahlenschloss.","10","3"
"Cotta","Ja, so ist es. Vier hölzerne Rädchen mit jeweils zwölf chinesischen Zeichen.","10","436"
"Cotta","Aber wir haben keine Ahnung, welche Kombination das gute Stück öffnet.","10","436"
"Bob","Ist denn etwas drin?","10","4"
"Cotta","Ja, irgendwas schon! Aber die Erben wissen nicht was, und uns kann das","10","436"
"Cotta","egal sein.","10","436"
"Justus","Interessant. Sehr interessant!","10","2"
"Peter","Ja.","10","3"
"Cotta","Äh, das war's, Jungs. Mehr Infos hab ich auch nicht. Ich lass euch noch Ko-","11","436"
"Cotta","pien von Allem machen, was vorliegt. (Zwischenmusik setzt ein) Und ab","11","436"
"Cotta","dann liegt das Schicksal der Stadt in den Händen von Prescotts Special","11","436"
"Cotta","Forces.","11","436"
"Peter","Äh...","11","3"
"REGIE","(Zwischenmusik --- Szenenwechsel ---)","11","0"
"REGIE","3. Die erste Spur","12","0"
"REGIE","(ganze Szene: Blacky krächzt, von draußen hört man Vogelgezwitscher und Werkstattlärm)","12","0"
"Justus","Hm...","12","2"
"REGIE","(Papierrascheln)","12","0"
"Bob und Peter","Hmm...","12","-1"
"Justus","Tja, seid ihr schon auf etwas Interessantes gestoßen, Kollegen?","12","2"
"Bob","Ja, zumindest was die Verstecke der Kunstgegenstände betrifft, Justus.","12","4"
"Justus","Aha?","12","2"
"Bob","Bis jetzt liegen die Caches alle in einem Radius von 20 Minuten rund um","12","4"
"Bob","Rocky Beach. Wir haben Höhlen, leerstehende Gebäude...","12","4"
"Justus","Ja?","12","2"
"Bob","... Felsnischen, Baumlöcher und so weiter. Skull scheint hier keine Vorliebe","12","4"
"Bob","zu haben.","12","4"
"Peter","Hm. Und die Caches sind immer gleich bestückt: Eine wasserdichte Dose, in","12","3"
"Peter","der sich das Rätsel befindet.","12","3"
"Justus","M-hm.","12","2"
"Bob","Aber weder auf den Dosen noch auf der Box in der die Schatulle lag, waren","12","4"
"Bob","brauchbare Spuren! Die Teile kann man in jedem Baumarkt kaufen.","12","4"
"Justus","Hm. Was die Rätsel betrifft, lässt sich auch keine klare Struktur erkennen.","12","2"
"Justus","Wort-, Bild- und Zahlenrätsel, zum Teil verpackt in Fragen zu allen mögli-","12","2"
"Justus","chen Bereichen. Hm. Knifflig, aber nicht unlösbar.","12","2"
"Peter","Ja, das Problem ist aber die Zeitspanne, in der die Rätsel gelöst werden","12","3"
"Peter","müssen.","12","3"
"Bob","Na, es wäre gut, wenn man bei der nächsten Rätseljagd ein Smartphone mit","12","4"
"Bob","Internetzugang dabei hätte.","12","4"
"Peter","M-hm.","12","3"
"Bob","Dann ließe sich das eine oder andere Rätsel sicher schneller lösen.","12","4"
"Justus","Ich befürchte, dass an den meisten Verstecken keine Verbindung ins Inter-","12","2"
"Justus","net hergestellt werden kann. Dazu liegen sie zu abgelegen. Kein Empfang!","12","2"
"Bob","Was meinst du zu den drei Verdächtigen, den Track-Crackern ohne Alibi,","12","4"
"Bob","Erster?","12","4"
"Justus","Naja also, ich würde nicht so weit gehen, sie als Verdächtige zu bezeichnen.","12","2"
"Justus","Es ist nichts weiter als ein erster Ansatzpunkt der Polizei.","12","2"
"Peter","Hm. Die Polizei hat die Personen bestimmt im Verdacht, weil sie mit Geo-","12","3"
"Peter","caching vertraut sind. Die Track-Cracker sind der einzige Geocaching-Club in","12","3"
"Peter","Rocky Beach.","12","3"
"Justus","Ja. Der Verein besteht aus 26 Mitgliedern, von denen die meisten aber zu","13","2"
"Justus","jung sind, um als Skull in Frage zu kommen. Bleiben 14 übrig. Elf von denen","13","2"
"Justus","haben aber für zumindest einen der Diebstähle ein wasserdichtes Alibi, was","13","2"
"Justus","den Kreis der Verdächtigen auf drei einschränkt - wenn man nur von einem","13","2"
"Justus","Täter ausgeht.","13","2"
"Peter","Ja, und welche Personen wären das?","13","3"
"Justus","Benjamin Rodman, der Gründer und Leiter des Vereins, Valerie Flockheart","13","2"
"Justus","und Josh Riley, ein junger Eventmanager.","13","2"
"Peter","Aha.","13","3"
"Bob","Und was ist mit diesem Tim Grady, der von der Polizei erwischt worden ist,","13","4"
"Bob","als er die Schatulle aus dem Versteck geholt hat?","13","4"
"Justus","Im Polizeiprotokoll steht, dass ihm den Auftrag ein anonymer Anrufer erteilt","13","2"
"Justus","hat.","13","2"
"Peter","Aha.","13","3"
"Justus","Für 55 Dollar sollte er nur ein Paket aus einen Gebüsch holen und an einen","13","2"
"Justus","bestimmten Ort bringen. Aber er hat den Auftraggeber weder gesehen,","13","2"
"Justus","noch wusste er seinen Namen. Nur, dass es ein Mann war.","13","2"
"Peter","Ein Mann? Na, das spricht doch eigentlich gegen Valerie, oder?","13","3"
"Justus","Naja, eigentlich ja, aber... uneigentlich nicht! Wir wissen ja nicht, ob Skull","13","2"
"Justus","alleine arbeitet.","13","2"
"Peter","Ach so.","13","3"
"Bob","Wir müssen halt noch mehr Informationen sammeln, und wohl erst den","13","4"
"Bob","Aktenordner bis zum Ende durchforsten. Fünf Seiten noch. Moment mal...","13","4"
"Bob","Fünf...","13","4"
"Peter","Hm? Was ist mit Fünf?","13","3"
"REGIE","(Blacky krächzt)","13","0"
"Bob","Na, die Zahl Fünf! In etlichen Rätseln und Koordinaten taucht die Fünf auf.","13","4"
"Justus","Hm?","13","2"
"Bob","Auch in den Fristen, die Skull der Polizei gesetzt hat.","13","4"
"Peter","Wirklich?","13","3"
"Bob","Ja! Seht, die Rätsel hier im Ordner: ""Fünf Kinder hat ein 55-jähriger Mann.""","13","4"
"Bob","Oder hier: Die Frist lief bis 17:05 Uhr. Und hier ließ er der Polizei bis 15:35","13","4"
"Bob","Uhr Zeit. Das kann doch kein Zufall sein!","13","4"
"Justus","Moment. Gib mal den Aktenordner...","13","2"
"Bob","Ja.","13","4"
"REGIE","(Blacky krächzt, eine Diele knarrt)","13","0"
"Justus","Hm... Hier sind die Koordinaten der Verstecke. 34 Grad 2,550 Minuten. Und","14","2"
"Justus","34 Grad 5,055 Minuten.","14","2"
"Bob","Genau!","14","4"
"Justus","Oder hier: 118 Grad 34,555 Minuten.","14","2"
"Bob","Schon wieder!","14","4"
