"Speaker","Text","Page","speaker_id"
"Justus","darüber Kenntnis gehabt haben, dass es sich bei Ihrer","10","2"
"Justus","Überwachungsanlage lediglich um eine Attrappe handelt und er","10","2"
"Justus","deshalb, quasi unentdeckt, seine Freveltat ausführen konnte!","10","2"
"Mrs Summer","*aufgeregt* Um Himmels willen! Der Frevel ...","10","1205"
"REGIE","*Schritte; eine Schublade wird geöffnet*","10","0"
"Peter","Sind das Tarotkarten?","10","3"
"Mrs Summer","Still! Vorgestern die Karte des Mondes. Gestern das dritte","10","1205"
"Mrs Summer","Schwert. Moment! Der Gehängte! Gütiger Himmel! Und hier:","10","1205"
"Mrs Summer","wieder das Bild des Todes.","10","1205"
"Justus","Was haben Sie?","10","2"
