"Speaker","Text","Page","speaker_id"
"Larry","vorsichtig raus zu den Büschen gegangen. Aber in der","3","1924"
"Larry","Dunkelheit war nichts mehr zu erkennen. Ja, und eine","3","1924"
"Larry","weitere Suche erschien mir zu gefährlich.","3","1924"
"Justus","Hast du dich nach dem Vorfall an Mr Fairfax gewandt, Larry?","3","2"
"Larry","Äh, nein, dafür ist die ganze Sache einfach zu verrückt.","3","1924"
"Bob","So klingt sie auch!","3","4"
"Larry","Am  Ende hält Fairfax mich noch für Wahrnehmungsgestört","3","1924"
"Larry","und entzieht Safe-T-System den Auftrag. Und deshalb ...","3","1924"
"Justus","Ah, und deshalb hast du dich entschieden, die drei Detektive","3","2"
"Justus","zu engagieren, um das Geheimnis dieser bizarren","3","2"
"Justus","Erscheinung zu lüften.","3","2"
"Larry","Erraten. Ich habe Mr. Fairfax schon Bescheid gegeben, dass","3","1924"
"Larry","ich wegen der heute anstehenden komplexen Arbeiten drei","3","1924"
"Larry","Praktikanten hinzuziehen würde. Er hat nichts dagegen.","3","1924"
"Bob","Ach.","3","4"
"Larry","Falls es euch also passt, wäre es großartig, wenn ihr heute","4","1924"
"Larry","noch vorbeikommen könntet.","4","1924"
"Justus","Selbstverständlich; Larry! Die drei Detektive werden zur","4","2"
"Justus","Stelle sein!","4","2"
"Larry","Ich wusste, auf euch ist verlass!","4","1924"
"REGIE","(lacht höflich)","4","0"
"Larry","Dann schreib dir jetzt am besten die Adresse auf; ja.","4","1924"
"Justus","Bin parat!","4","2"
"REGIE","[Zwischenmusik]","4","0"
"REGIE","(4:31 - 4:45 Min)","4","0"
"Erzähler","Die drei Detektive machten sich in Bobs Käfer auf den Weg","4","574"
"Erzähler","nach Bel Air. Die Verkehrssituation war für diese Tageszeit","4","574"
"Erzähler","äußerst entspannt. Schnell hatten sie ihr Ziel erreicht- eine","4","574"
"Erzähler","hochaufragende Villa, die im verwinkelten Stil eines","4","574"
"Erzähler","asiatischen Tempels erbaut war, und von einem","4","574"
"Erzähler","mehrstufigen Pyramidendach gekrönt war. Auf dem","4","574"
"Erzähler","Palmengesäumten Weg zum Haus entdeckte Peter als erster","4","574"
"Erzähler","den Lieferwagen von Safe-T-System. Bob parkte direkt","4","574"
"Erzähler","dahinter. Kaum waren die Jungen ausgestiegen, öffnete sich","4","574"
"Erzähler","das Eingangsportal der Villa und ein schlanker Mann kam","4","574"
"Erzähler","ihnen lächelnd entgegen.","4","574"
"REGIE","[Autotüren gehen zu, Schritte auf Kies]","4","0"
"Larry","Hallo Jungs! (Jungen stöhnen leicht) Schön, dass es geklappt","4","1924"
"Larry","hat!","4","1924"
"Peter","(lacht freundlich) Hallo!","4","3"
"Bob","Ah, kein Problem! Hi!","4","4"
"Justus","Ah.","4","2"
"Bob","Schön dich zu sehen!","4","4"
"Larry","Ich habe Mr Fairfax gesagt, dass ich mit euch zunächst die","4","1924"
"Larry","weitern Arbeitsschritte absprechen muss. So haben wir jetzt","4","1924"
"Larry","ein wenig Zeit uns zu unterhalten.","4","1924"
"Bob","OK.","4","4"
"Justus","Ausgezeichnet!","5","2"
"Larry","Heute Morgen habe ich mich bei Mr Fairfax erkundigt, ob es","5","1924"
"Larry","hier in der Gegend streunende Katzen, Hunde, oder","5","1924"
"Larry","sonstige Tiere gäbe, auf die ich bei der Ausrichtung der","5","1924"
"Larry","Alarmanlage achten müsse.","5","1924"
"Justus","Aha.","5","2"
"Larry","Aber außer einem altersschwachen Ichikawa in der Villa","5","1924"
"Larry","gegenüber ist die nähere Umgebung eine Haustierfreie Zone.","5","1924"
"Justus","Weißt du ob dein Auftraggeber die Raubkatze ebenfalls","5","2"
"Justus","gesehen hat?","5","2"
"Larry","Wenn  ja, hat er es sich heute nicht anmerken lassen. Und die","5","1924"
"Larry","übrigen Hausbewohner auch nicht.","5","1924"
"Peter","Mm.","5","3"
"Larry","Neben Fairfax leben noch sein Neffe Zachary, die Hausdame","5","1924"
"Larry","Miss Dutton und der Butler Francis hier. Und falls ihr ...","5","1924"
"Peter","He! He, da bei der Villa. Der Typ vor dem Fenster, was macht","5","3"
"Peter","der denn da?","5","3"
"Bob","Was ist denn das für ein Gegenstand, mit dem er da vor","5","4"
"Bob","seinem Gesicht hantiert?","5","4"
"Peter","Hey! Hey, was machen Sie denn da?","5","3"
"REGIE","[Schnelle Laufschritte]","5","0"
"Bob","Der haut ab! Hinterher, Leute! [Laufschritte, schnelles","5","4"
"Bob","Atmen der vier] Los komm!","5","4"
"Justus","(ruft) Achtung, er springt über die Hecke!","5","2"
"Bob","Och.","5","4"
"Justus","Ach!","5","2"
"Peter","Och. [Ein Moter wird angemacht]","5","3"
"Bob","Das bringt nichts!","5","4"
"Peter","Verdammt! Der ist weg! [Leise, sich entfernende","5","3"
"Peter","Motorengeräusche] In einem silbernen Buric! Das","5","3"
"Peter","Kennzeichen war nicht zu erkennen! [Ab jetzt: Leise","6","3"
"REGIE","Blätterrauschen und Vogelgezwitscher]","6","0"
"Bob","Ärgerlich! Da kommt, da kommt ein Mann aus der Villa!","6","4"
"REGIE","(stöhnt kurz)","6","0"
"Mr Fairfax","Bravo Jungs! Beinahe hättet ihr ihn gekriegt!","6","1870"
"Bob","Ja!","6","4"
"Mr. Fairfax","Wie es aussieht, Mr Conklin, hat es sich schon jetzt","6","1870"
"Mr. Fairfax","ausgezahlt, Ihre Praktikanten herzuholen.","6","1870"
"Larry","Es freut mich, Mr Fairfax. Darf ich vorstellen: Justus, Peter","6","1924"
"Larry","und Bob!","6","1924"
"Justus","Hi!","6","2"
"Mr Fairfax","Dieser verrückte Japaner raubt mir noch den letzten Nerv!","6","1870"
"Mr Fairfax","Track 2 - Ein seltsames Haus","7","1870"
"Peter","Sie kennen diesen Mann also, Sir?","7","3"
"Mr Fairfax","Satoshi Miyazawa? Ha, und ob ich den kenne! Ein","7","1870"
"Mr Fairfax","schwerreicher Industrieller aus Kyoto!","7","1870"
"Justus","(Leise) Aha.","7","2"
"Mr Fairfax","Der um die ganze Welt reist und japanische Antiquitäten","7","1870"
"Mr Fairfax","zusammenrafft.","7","1870"
"Justus","Aha!","7","2"
"Mr Fairfax","Aber meinen weißen Leoparden werde ich ihm niemals","7","1870"
"Mr Fairfax","verkaufen. Niemals!","7","1870"
"Justus","Wie dürfen wir das verstehen?","7","2"
"Mr Fairfax","Dieser starrsinnige Flegel belästigt mich nun schon seit fast","7","1870"
"Mr Fairfax","einer Woche.","7","1870"
"Justus","Ach!","7","2"
"Mr Fairfax","Hat erst nachträglich aus der Presse von der Versteigerung","7","1870"
"Mr Fairfax","erfahren.","7","1870"
"Peter","Ja.","7","3"
"Mr. Fairfax","Und nun ruft er ständig an oder kommt vorbei, um mich zu","7","1870"
"Mr. Fairfax","bedrängen. Ha, er will einfach nicht kapieren, dass ich ihm","7","1870"
"Mr. Fairfax","die Schale gar nicht verkaufen könnte, selbst wenn ich das","7","1870"
"Mr. Fairfax","wollte!","7","1870"
"Bob","Dürfen wir Sie nach dem Grund fragen, Sir?","7","4"
"Mr Fairfax","Na wegen des Fluchs! [Flugzeug im Hintergrund]","7","1870"
"Bob","Wegen des Fluchs?","7","4"
"Mr Fairfax","Haben Sie Ihre Mitarbeiter denn nicht informiert, Mr","7","1870"
"Mr Fairfax","Conklin?","7","1870"
"Bob","Nein.","7","4"
"Larry","Äh, doch, natürlich!","7","1924"
"Bob","Ach so! Ja, ja!","7","4"
"Larry","Aber die Einzelheiten wollte ich doch lieber Ihnen","8","1924"
"Larry","überlassen!","8","1924"
"Mr Fairfax","Vernünftig. Kurz gesagt: Der Dreh- und Angelpunkt ist","8","1870"
"Mr Fairfax","Respekt. Man muss dem Weißem Leoparden zwingend mit","8","1870"
"Mr Fairfax","Würde und Respekt begegnen.","8","1870"
"Justus","Um  den Zorn des Shoguns nicht heraufzubeschwören?","8","2"
"Mr Fairfax","So ist es. Jede Form der Respektlosigkeit, die an den","8","1870"
"Mr Fairfax","skrupellosen Hinterhalt erinnert, würde umgehend vom","8","1870"
"Mr Fairfax","Shogun bestraft werden.","8","1870"
"Peter","Hm.","8","3"
"Bob","Und wie sieht die Bestrafung genau aus?","8","4"
"Mr Fairfax","Zunächst, als Ankündigung seines heraufbeschworenen","8","1870"
"Mr Fairfax","Zorns, entreißt der Shogun dem Schuldigen die Schale.","8","1870"
"Justus","(gespannt) Ja?","8","2"
"Mr Fairfax","Anschließend trifft den Unglücklichen die tödliche Rache!","8","1870"
"Bob","Hui!","8","4"
"Mr Fairfax","Respektlosigkeit wird nicht geduldet.","8","1870"
"Peter","Und der Verkauf der Schale an Mr Miyazawa wäre eine","8","3"
"Peter","solche Respektlosigkeit? Aber Sie haben den Weißen","8","3"
"Peter","Leoparden doch selbst gekauft.","8","3"
"Mr Fairfax","Auf einer internationalen Auktion, richtig. Der","8","1870"
"Mr Fairfax","entscheidende Punkt dabei ist jedoch, dass ich der erste","8","1870"
"Mr Fairfax","westliche Sammler bin, der diese Prunkschale erworben hat.","8","1870"
"Bob","In wie fern ist das denn relevant?","8","4"
"Mr Fairfax","Weil der Leopard in den vergangenen Jahrhunderten","8","1870"
"Mr Fairfax","durchgängig in Japan verblieben ist!","8","1870"
"Justus","Aha!","8","2"
"Mr Fairfax","Eine Demütigung!","8","1870"
"Peter","Hm. [Kettensäge im Hintergrund]","8","3"
"Mr Fairfax","Zu all den Opfern des Fluchs ist es nur gekommen, weil man","9","1870"
"Mr Fairfax","den Geist des Shoguns gegen seinen Willen in dem Land","9","1870"
"Mr Fairfax","festgehalten hat, in dem er verraten wurde!","9","1870"
"Justus","Aber ... ja, wie konnte es überhaupt zu so vielen Opfern","9","2"
"Justus","kommen?  Wenn der Shogun, nachdem der erste Fluch","9","2"
"Justus","vollzogen war, die Schale an sich genommen hatte, wie","9","2"
"Justus","konnte sie dann an einen anderen Besitzer gelangen?","9","2"
"Mr Fairfax","Ich hab's euch doch gerade erklärt - es geht um Japan!","9","1870"
"Justus","Ja?","9","2"
"Mr Fairfax","Der Shogun wollte dieses Land nach seinem gewaltsamen","9","1870"
"Mr Fairfax","Tod unbedingt verlassen, [Bob unterbricht: Ja!] wozu sein","9","1870"
"Mr Fairfax","Geist aber nicht fähig war. Er konnte die Schale über all die","9","1870"
"Mr Fairfax","Jahrhunderte hinweg immer wieder nur an den","9","1870"
"Mr Fairfax","verschiedensten Orten im Kaiserreich platzieren. In der","9","1870"
"Mr Fairfax","Hoffnung, dass irgendwann eine würdige Person erscheinen","9","1870"
"Mr Fairfax","würde, die sie aus Japan herausholte.","9","1870"
"Larry","Und dieser jemand waren Sie!","9","1924"
"Mr Fairfax","So ist es.","9","1870"
"Justus","Indem Sie also ... die Schale aus Japan herausholten und","9","2"
"Justus","nach Amerika brachten, besänftigten Sie den","9","2"
"Justus","jahrhundertealten Fluch des Shoguns?","9","2"
"Mr Fairfax","Korrekt. Ich müsste völlig lebensmüde sein, den Weißen","9","1870"
"Mr Fairfax","Leoparden an Miyazawa und somit wieder zurück nach","9","1870"
"Mr Fairfax","Japan zu verkaufen!","9","1870"
"Justus","Hm.","9","2"
"Mr Fairfax","Dadurch würde ich sofort die Rache des Shoguns auf mich","9","1870"
"Mr Fairfax","ziehen! [Auto wird angelassen]","9","1870"
"Peter","Also, eine Sache verstehe ich dabei nicht, Mr Fairfax. Wenn","9","3"
"Peter","jeder japanische Besitzer vom Fluch getroffen wurde, wieso","9","3"
"Peter","haben sich in all der Zeit immer und immer wieder Leute","9","3"
"Peter","getraut, diese Todes-Schale an sich zu nehmen?","9","3"
"Mr. Fairfax","Wegen der einzigartigen Anziehungskraft des Weißen","9","1870"
"Mr. Fairfax","Leoparden. Es heißt, dass er dem Würdigen große Macht","9","1870"
"Mr. Fairfax","verleiht. Deshalb riskieren immer wieder Menschen den","10","1870"
"Mr. Fairfax","Menschen, weil sie glauben, den richtigen Umgang mit der","10","1870"
"Mr. Fairfax","Schale gefunden zu haben. In Wahrheit war jedoch immer","10","1870"
"Mr. Fairfax","nur Japan der ausschlaggebende Punkt.","10","1870"
"Justus","Ja, und ... woher wissen Sie das alles?","10","2"
"Mr Fairfax","Weil mir der Weiße Leopard in einer Vision erschienen ist!","10","1870"
"Bob","Aha, die Schale darf also auf gar keinen Fall wieder in","10","4"
"Bob","Kontakt mit ihrem Herkunftsland kommen. Ansonsten","10","4"
"Bob","würde unweigerlich der Fluch des Shoguns zuschlagen.","10","4"
"Mr Fairfax","Exakt so ist es.","10","1870"
"Bob","Verstehe.","10","4"
"Mr Fairfax","Aus diesem Grund habe ich Mr Conklin auch streng","10","1870"
"Mr Fairfax","untersagt, beim Bau der Alarmanlage Yttrium zu verwenden.","10","1870"
"Peter","(verwundert) Äh, Yttrium?","10","3"
"Justus","Ja, ein spezielles Edelmetall, Zweiter, das zu den","10","2"
"Justus","sogenannten seltenen Erden gehört.","10","2"
"Mr Fairfax","He, he, ziemlich clevere Jungs haben Sie da, Mr Conklin.","10","1870"
"Mr Fairfax","Dazu muss ich euch erklären: Vor kurzem ist ein gigantisches","10","1870"
"Mr Fairfax","Vorkommen  Seltener Erden in der Nähe der Insel Minami-","10","1870"
"Mr Fairfax","Torishima entdeckt worden. Die Wahrscheinlichkeit, dass","10","1870"
"Mr Fairfax","dieses importierte Yttrium aus Japan stammt, ist deshalb viel","10","1870"
"Mr Fairfax","zu hoch! Doch jetzt lasst uns ins Haus gehen. Ich werde euch","10","1870"
"Mr Fairfax","den Weißen Leoparden persönlich vorstellen!","10","1870"
"Peter","(zweifelnd) Ach, ich bin mir nicht sicher, ob wir uns dieser","10","3"
"Peter","Gefahr freiwillig aussetzten sollten, Leute.","10","3"
"Bob","(leise) Peter!","10","4"
"Mr Fairfax","Keine Sorge! [Schritte] Vor dem Fluch seid ihr vollkommen","10","1870"
"Mr Fairfax","sicher.","10","1870"
"Peter","(leise) Ah ha.","10","3"
"Mr Fairfax","Und jetzt kommt!","10","1870"
"Bob","Ja.","10","4"
"REGIE","[Schritte auf Kies, Haustür wird geöffnet und kurz später wieder geschlossen,","11","0"
"REGIE","Danach: Schritte auf Hausboden]","11","0"
"Zachary","Ach, faselst du schon wieder von diesem dämlichen Fluch;","11","1835"
"Zachary","Onkel?","11","1835"
"Mr Fairfax","Was ich auf meinem Grund und Boden mit welchen","11","1870"
"Mr Fairfax","Personen bespreche, geht nur mich allein etwas an, Zachary.","11","1870"
"Zachary","Ach ja? Die Firma meines Vaters steht am Abgrund! Geht das","11","1835"
"Zachary","nicht in deine runzlige Rübe? Ich würde Dad ja selber helfen,","11","1835"
"Zachary","aber du weißt genau, dass ich in meinem Job bei Rybatron","11","1835"
"Zachary","keine solche Summe anhäufen kann! Ich habe ja noch nicht","11","1835"
"Zachary","einmal die Kohle, mir einen anständigen Wagen zu kaufen!","11","1835"
"Mr Fairfax","Ein neuer Wagen? Lohnt bei dir doch eh nicht! So wie du bei","11","1870"
"Mr Fairfax","Hastings eingeparkt hast ist es gut, dass du immer noch","11","1870"
"Mr Fairfax","deinen alten Dooch fährst!","11","1870"
"Zachary","Ach komm, lenk' nicht ab! Du müsstest diese","11","1835"
"Zachary","millionenschwere Schale nur an Miyazawa verkaufen und","11","1835"
"Zachary","Dad wäre gerettet! Und als Krönung engagierst du eine völlig","11","1835"
"Zachary","überteuerte Firma, die für dieses Mist-Ding ein","11","1835"
"Zachary","Hochsicherheitsthron erschaffen soll! Och, echt, mir reichts,","11","1835"
"Zachary","ich hau ab! [Sich entfernende Schritte, Tür wird laut","11","1835"
"REGIE","zugeknallt]","11","0"
"Peter","Ein reizender Typ!","11","3"
"Mr Fairfax","(räuspert sich) Meinem Neffen fehlt das gewisse Feingefühl.","11","1870"
"Mr Fairfax","Doch nun, folgt mir in den Ausstellungsraum!","11","1870"
"Bob","OK.","11","4"
"REGIE","[Schritte auf Holz, Staunen der drei Jungen]","11","0"
"Mr Fairfax","Ah, da sind mein Butler Francis und meine Hausdame Miss","11","1870"
"Mr Fairfax","Dutton.","11","1870"
"Justus","Hallo!","11","2"
"REGIE","[Die Angestellten erwidern freundlich, aber fast stumm]","11","0"
"Bob","Hi.","11","4"
"Francis","Sir, wie befohlen hielt ich hier Wache, seid Sie wegen des","12","1078"
"Francis","unverschämten Japaners nach draußen gegangen sind.","12","1078"
"Miss Dutton","Und ich habe wie gewünscht sämtliche Zimmer nach","12","1872"
"Miss Dutton","möglicherweise eingedrungenen Komplizen durchsucht -","12","1872"
"Miss Dutton","ohne Erfolg.","12","1872"
"Mr Fairfax","Na, wenigstens etwas. [Schritte] Francis, zur Beruhigung","12","1870"
"Mr Fairfax","servieren Sie mir bitte einen Scotch auf Eis.","12","1870"
"Francis","Sehr wohl, Sir.","12","1078"
"Miss Dutton","Ähm, und, wenn Sie für mich momentan keine Verwendung","12","1872"
"Miss Dutton","haben, Sir, äh, würde ich gerne einen Anruf tätigen.","12","1872"
"Mr Fairfax","Tun Sie was Sie nicht lassen können. Und ich zeige euch nun,","12","1870"
"Mr Fairfax","den Weißen Leoparden!","12","1870"
"REGIE","[Schritte auf Parkett]","12","0"
"Justus","Ja, gern.","12","2"
"Bob","Ich bin schon sehr gespannt, ja.","12","4"
"REGIE","[Tür wird geöffnet, geht quietschend auf, im Raum gibt es einen hallenden","12","0"
"REGIE","Klang, alle drei staunen]","12","0"
"Justus","Och, die Vitrine steht im Zentrum des Raums.","12","2"
"Peter","Die japanische Prunkschale!","12","3"
"Bob","Wow!  Die sieht noch viel toller aus als ich sie mir vorgestellt","12","4"
"Bob","hatte.","12","4"
"Larry","Ist sie nicht grandios?","12","1924"
"Bob","(gehaucht) Ja! (lauter) Unglaublich!","12","4"
"Peter","Da ist das Fenster, vor dem ich vorhin den Japaner entdeckt","12","3"
"Peter","habe! Mr Fairfax, konnten Sie erkennen, was genau er da","12","3"
"Peter","draußen gemacht hat?","12","3"
"Mr Fairfax","Natürlich! Der Kerl hat Aufnahmen mit einer Kamera","12","1870"
"Mr Fairfax","geschossen. Vom Weißen Leoparden! Das Ganze ist eine","12","1870"
"Mr Fairfax","nicht hinnehmbare Provokation gegenüber der Aura des","12","1870"
"Mr Fairfax","Shoguns - der Mann ist Japaner! Es wird höchste Zeit, dass","12","1870"
"Mr Fairfax","auch der Garten gesichert wird!","12","1870"
"Larry","Ja, das gehen wir sofort an. Wir werden zunächst [Boden","13","1924"
"Larry","knarzt] die problematischen Punkte des Grundstücks","13","1924"
"Larry","ermitteln.","13","1924"
"Mr Fairfax","Machen Sie das machen Sie das. Ich werde mich jetzt","13","1870"
"Mr Fairfax","zurückziehen. Von dem ganzen Miyazawa-Mist habe ich für","13","1870"
"Mr Fairfax","heute genug.","13","1870"
"REGIE","[Zwischenmusik]","13","0"
"REGIE","(8:30 - 8:45 Min)","13","0"
"Erzähler","Kurz darauf standen die drei Detektive und Larry im Garten","13","574"
"Erzähler","vor den dichten Ollianderbüchen, wo Larry am gestrigen","13","574"
"Erzähler","Abend den Leoparden gesichtet hatte. Plötzlich stutzte Bob,","13","574"
"Erzähler","ging in die Hocke und strich behutsam einige Blätter","13","574"
"Erzähler","beiseite.","13","574"
"REGIE","[Blätterrascheln und Vogelgezwitscher im Hintergrund]","13","0"
"Bob","Da sind Fußabdrücke, Freunde! [Bienensummen] Ja, aber so","13","4"
"Bob","merkwürdige Abdrücke habe ich noch nie gesehen.","13","4"
"Justus","Wie man's nimmt, Bob. Wenn wir den Fokus von unseren","13","2"
"Justus","Breitengraden abwenden und nach Fernost richten","13","2"
"Justus","[Blätterrascheln] ist es ganz einfach.","13","2"
"Bob","Ach ja?","13","4"
"Justus","Ja, welche Person sich auch immer hier in den Büschen","13","2"
"Justus","aufgehalten hat, trug sogenannte Tabi - eine strumpfartige","13","2"
"Justus","traditionelle Fußbekleidung. Ein klassisches Charakteristikum","13","2"
"Justus","ist der abgeteilte große Zeh, der es ermöglicht, die Tabi in","13","2"
"Justus","den gleichfalls traditionellen Riemensandalen, den Zori, zu","13","2"
"Justus","tragen.","13","2"
"Peter","Tze, Japan. [Schritte und Blätterrascheln]","13","3"
"Justus","Hier ist allerdings klar ersichtlich, dass die betreffende","13","2"
"Justus","Person keine Zori trug. Anderenfalls würde der Abdruck","13","2"
"Justus","nicht diese typische Einkerbung, sondern eine durchgehend","13","2"
"Justus","rechteckige oder ovale Form aufweisen. Interessanterweise","13","2"
"Justus","nutzte auch ein besonderer Personenkreis des antiken","13","2"
"Justus","Japans mitunter diese spezielle Fußbekleidung.","13","2"
"Bob","(beschwörend) Die Samurai.","13","4"
"REGIE","(stimmt zu)","14","0"
"Bob","Und es wird noch besser, Freunde! Hier hängt ein, ein","14","4"
"Bob","kleiner Stofffetzten am Strauch.","14","4"
"Justus","(erstaunt) Ach!","14","2"
"Bob","Ja seht mal! Der Eindringling trug nicht nur japanische Tabi,","14","4"
"Bob","sondern auch [Schritte auf Kies] ein blaues Kleidungsstück,","14","4"
"Bob","das, mit weißen Leoparden verziert ist. Seht ihr?","14","4"
"Justus","Och!","14","2"
"Peter","Das Gewand des Shoguns! [Bienensummen]","14","3"
"Larry","Ach, erst erscheint der Leopard und nun kommt also auch","14","1924"
"Larry","noch der Samurai-General dazu.","14","1924"
"Justus","Um  genau zu sein, Larry, dessen Vorgaukelung, denn","14","2"
"Justus","selbstverständlich handelt es sich nicht um den echten","14","2"
"Justus","Shogun.","14","2"
"REGIE","[Schritte]","14","0"
"Bob","Die Abdrücke führen noch tiefer ins Gebüsch. Freunde,","14","4"
"Bob","[Blätterrascheln], los, mir nach!","14","4"
"Justus","Ja!","14","2"
"REGIE","[Angestrengte Laute, Blätterrascheln, Schritte auf Kies/Sand]","14","0"
"Bob","(angestrengt) Hier, die Spuren gehen weiter!","14","4"
"Peter","Ja. [Bienensummen, Blätterrascheln verstummt langsam]","14","3"
"Bob","Ja, wir müssen, wir müssen den Zaum klettern.","14","4"
"Peter","Das schaffen wir!","14","3"
"Justus","Ja, klar schaffen wir das!","14","2"
"REGIE","[Angestrengte Laute, Klappern eines Zaunes, Absprung und Landung der vier]","14","0"
"Peter","Ha, die komischen Abdrücke enden direkt vor diesen","14","3"
"Peter","Reifenspuren hier. [Bienensummen bis zum Ende von Justus'","14","3"
"REGIE","Satz]","14","0"
"Justus","Ja, das lässt vermuten, dass die fragliche Person genau an","14","2"
"Justus","dieser Stelle in einen Wagen gestiegen ist. [Schritte]","14","2"
"Larry","Muss ein ziemlich seltsames Auto sein, jedenfalls sind die","15","1924"
"Larry","Spuren deutlich breiter als bei normalen Autoreifen.","15","1924"
"Bob","Ja, [leise Schritte] auch das Profil ist ungewöhnlich. Ich mach'","15","4"
"Bob","mal ein paar Fotos.","15","4"
"Peter","Auf jeden Fall [Schritte von Bob] haben wir es mit einem","15","3"
"Peter","ziemlich modernen Shogun zu tun. Immerhin benutzt er zur","15","3"
"Peter","Fortbewegung kein Pferd, sondern ein Fahrzeug.","15","3"
"Bob","Hm.","15","4"
"Justus","Falls es sich dabei um Miyazawa handeln sollte, besitzt er","15","2"
