"Speaker","Text","Page","speaker_id"
"Justus","Im Prinzip schon.","5","2"
"Quentin Wadleigh","Tja, ich glaube, da kommen wir ins Geschäft.","5","1121"
"REGIE","Zwischenmusik","5","0"
"Peter","aufgeregt Nein, das geht zu weit!","6","3"
"REGIE","Blacky krächzt","6","0"
"Justus","Ooh, Peter! Jetzt sag nicht, dass du auch an spukende Säbelzahntiger glaubst!","6","2"
"Justus","Musst du immer so ängstlich sein?","6","2"
"REGIE","Geräusch: Öffnen einer Getränkedose","6","0"
"Peter","Punkt eins: Ich glaube nicht an spukende Tiger. Punkt zwei: Ich bin nicht","6","3"
"Peter","ängstlich. Sonst hätte ich diesen Job hier längst gekündigt.","6","3"
"Justus","genüsslich Mmm!","6","2"
"Peter","Und drittens: Das war meine Limo!","6","3"
"Justus","Mm...dann verrate mir, warum wir diesen Job nicht annehmen sollten.","6","2"
"Peter","Weil...weil es kein Fall ist.","6","3"
"Bob","Jaa, Peter hat Recht, Erster. Mr. Quentin Wadleigh hat uns schließlich nicht als","6","4"
"Bob","Detektive angeheuert...","6","4"
"Peter","Sondern als Babysitter!","6","3"
"Bob","Genau!","6","4"
"Peter","Ich fasse es nicht, dass du zugesagt hast. Und das auch noch, ohne uns zu","6","3"
"Peter","fragen!","6","3"
"Justus","Überleg doch mal! Wenn wir in dem Fall beissender Säbelzahntiger ermitteln","6","2"
"Justus","wollen, müssen wir eben auf die Kinder aufpassen! Nur so können wir uns","6","2"
"Justus","gründlich im Haus umsehen.","6","2"
"Peter","verärgert Hach!","6","3"
"Bob","Wann sollen wir denn morgen überhaupt da sein?","6","4"
"Peter","stottert aufgeregt Moment, ja? Die Sache ist noch nicht entschieden.","6","3"
"Justus","Und ob die Sache entschieden ist!","6","2"
"Peter","lacht So leicht mache ich es dir nicht. Ich spiele mit dir Stein, Schere, Papier.","6","3"
"Peter","Wer gewinnt, darf entscheiden, ob wir den blöden Babysitterjob annehmen","6","3"
"Peter","oder nicht.","6","3"
"Justus","genervtes Einatmen Schön. Dann machen wir halt Stein, Schere, Papier.","6","2"
"REGIE","lacht kurz","6","0"
"Justus","Eins...zwei...drei!!!","6","2"
"Peter","Ha! Schere! Pause Was machst du denn da mit deinen Fingern? Was soll das","6","3"
"Peter","denn sein?","7","3"
"Justus","Das ist ein Fragezeichen. Und bevor du weiterfragst: Das Fragezeichen gewinnt","7","2"
"Justus","immer!","7","2"
"REGIE","gibt verdutzten Laut von sich","7","0"
"REGIE","Bob lacht","7","0"
"REGIE","Zwischenmusik","7","0"
"Erzähler","Als die drei Detektive am nächsten Nachmittag im Museum eintrafen, wurde","7","574"
"Erzähler","ihnen die Tür von einem kleinen Mann mit einem schiefen Spitzbart und einer","7","574"
"Erzähler","runden, goldgefassten Brille geöffnet.","7","574"
"REGIE","Türknarren","7","0"
"John Frears","Äh...ich bin Dr. John Frears, äh...der beste Freund von Dr. Wadleigh.","7","1123"
"Justus","Ach, ja!","7","2"
"John Frears","Ihr...ihr müsst die Babysitter sein.","7","1123"
"Justus","Mit der Vermutung liegen Sie richtig. Justus Jonas, Peter Shaw und Bob","7","2"
"Justus","Andrews.","7","2"
"Peter","Tag.","7","3"
"Bob","Schönen guten Tag.","7","4"
"John Frears","Aah...freut mich. Hallo, hallo! Hä...aber äh...kommt doch rein.","7","1123"
"Justus","Ah, danke.","7","2"
"Peter","Ja.","7","3"
"Bob","Ja.","7","4"
"REGIE","Schritte, Hundegebell","7","0"
"Sammy","Ich will nach Hause!","7","1125"
"Jamie","Ich auch!","7","1124"
"Sammy","Der Tiger hat heute Nacht böse Geräusche gemacht. Er wollte uns alle fressen!","7","1125"
"Justus","lacht kurz Eine höchst naive Annahme, Sammy. Als Verursacher von","7","2"
"Justus","Geräuschen ist der Smilodon auszuschließen. Er ist nicht nur tot, sondern","7","2"
"Justus","besitzt nicht einmal mehr Stimmbänder, um überhaupt Laute von sich zu","7","2"
"Justus","geben.","7","2"
"Sammy","Häh?","7","1125"
"John Frears","lachend Da spricht ein rationaler Geist.","8","1123"
"REGIE","Justus, Peter und Bob geben Seufzer und ähnliche Laute von sich","8","0"
"John Frears","Ähm, ich helfe meinem Freund hier, wo ich nur kann. Schon bald wird dieses","8","1123"
"John Frears","Museum wieder zu neuem Leben erwachen und Besucher von jung und alt","8","1123"
"John Frears","faszinieren. atmet ein Mh, vielleicht kennt ihr ja meine Bücher: ""Faszination","8","1123"
"John Frears","Wollnashorn"" oder ""Mammuts, wenn sie nicht ausgestorben wären"".","8","1123"
"Peter","Äh...","8","3"
"Justus","Hm...","8","2"
"John Frears","Aber... räuspert sich ...nun zu euch. Der Vater der beiden Zwerge ist gegen","8","1123"
"John Frears","Mittag abgefahren und hat euch eine Liste mit Informationen hinterlassen.","8","1123"
"John Frears","Sie liegt auf dem Küchentisch. Ääh...eure Schlafsachen könnt ihr ins","8","1123"
"John Frears","Wohnzimmer bringen.","8","1123"
"Justus","Aha. Wir würden ja viel lieber hier im Museum übernachten.","8","2"
"John Frears","Oh, das solltet ihr lieber nicht tun.","8","1123"
"Bob","Wieso?","8","4"
"Peter","stotternd Wegen der Bestie?","8","3"
"John Frears","Was? Lacht Nein, hier gibt's doch keine Bestie! Äh...ich meine, natürlich gibt's","8","1123"
"John Frears","Die, aber die ist tot und kann niemandem etwas zuleide tun. Äh...wieviel","8","1123"
"John Frears","gefährlicher sind die ganzen Lack- und Farbeimer. Die...die Ausdünstungen","8","1123"
"John Frears","sind ungesund für die Atemwege.","8","1123"
"Justus","Mhm.","8","2"
"Bob","Ja, dann bringen wir unsere Sachen eben ins Wohnzimmer.","8","4"
"John Frears","Äh...oh, noch etwas: Bahamas hat im Ausstellungsraum nichts verloren. Der","8","1123"
"John Frears","Zutritt für Haustiere ist dort...","8","1123"
"REGIE","Hundegebell","8","0"
"Peter","...streng verboten, wir wissen schon Bescheid.","8","3"
"Jamie","Ich habe Hunger!","8","1124"
"Justus","Ja, fein, dann...dann geht mit Peter in die Küche, und der macht euch da was","8","2"
"Justus","zu essen. Ich schau mir mit Bob das Museum an.","8","2"
"Bob","Wunderbar.","8","4"
"Jamie","Ja, toll!","8","1124"
"Sammy","Ja toll, schnell in die Küche!","8","1125"
"Peter","leise, genervt Wieso ich?","9","3"
"Justus","Komm, Bob, ich zeige dir den Säbelzahntiger.","9","2"
"Bob","erfreut Ja?","9","4"
"Peter","zornig Na warte, Erster!","9","3"
"REGIE","Schritte","9","0"
"Justus","Wir wechseln uns natürlich mit der Kinderbetreuung ab, aber das weiss er ja","9","2"
"Justus","jetzt noch nicht.","9","2"
"REGIE","lacht","9","0"
"Justus","Komm mit.","9","2"
"Bob","Okay.","9","4"
"REGIE","Schritte","9","0"
"Justus","Da! Da steht das Prachtexemplar.","9","2"
"Bob","Ja...ja, der ist mausetot. Zum Glück.","9","4"
"Justus","riecht Mh...was sagst du zu dem Geruch?","9","2"
"Bob","riecht ebenfalls Hm...das riecht irgendwie ein bisschen wie 'ne Mischung","9","4"
"Bob","aus...äh...Zoo, Müllkippe und...äh...Katzenklo.","9","4"
"Justus","angeekelt Uäh...ja und der Geruch ist rund um das Skelett am stärksten.","9","2"
"Bob","Ach tatsächlich, ja.","9","4"
"Justus","Ja.","9","2"
"Bob","Na, vielleicht hat jemand das Skelett eingesprüht oder sowas.","9","4"
"Justus","Das dachte ich anfangs auch, aber dann ist mir eingefallen, dass der Duft mit","9","2"
"Justus","der Zeit verfliegen würde.","9","2"
"Bob","Ja, stimmt.","9","4"
"Justus","Entweder müsste jemand die Knochen stets erneut einsprühen, oder einen","9","2"
"Justus","Duftspender anbringen.","9","2"
"Bob","Hm.","9","4"
"Justus","So etwas wie diese kleinen Pappbäume, die man im Auto an den Rückspiegel","9","2"
"Justus","hängen kann.","9","2"
"Bob","Mm, jaja.","9","4"
"Justus","Aber...hier am Sockel ist nichts zu sehen.","10","2"
"Bob","Hm. Ja, aber vielleicht...darunter oder so?","10","4"
"Justus","Nein. atmet aus Das Podest liegt direkt auf dem Boden auf.","10","2"
"REGIE","Lautes, schepperndes Geräusch","10","0"
"Peter","entfernt Och...nein!","10","3"
"Justus","Das scheint mir aus der Küche zu kommen.","10","2"
"Bob","lacht kurz Komm, das sehen wir uns mal an.","10","4"
"Justus","Mmh.","10","2"
"REGIE","Türöffnen, Schritte","10","0"
"Justus","Aah...was ist denn hier los?","10","2"
"Peter","Die beiden wollen das nicht essen. Von wegen Hunger!","10","3"
"REGIE","Hundegebell","10","0"
"Jamie","Ääh, das schmeckt komisch!","10","1124"
"Sammy","Das schmeckt komisch!","10","1125"
"Peter","Das schmeckt komisch? Das...das esst ihr jetzt auf, sonst kommt heute Nacht","10","3"
"Peter","der...der Säbelzahntiger zurück!","10","3"
"Bob","Och, Peter! Was gibt es denn feines?","10","4"
"Peter","So 'n Müslikram.","10","3"
"Bob","Mhm.","10","4"
"Peter","Sieht aus wie Schokoknuspis.","10","3"
"Justus","Hm? Zeig mal her.","10","2"
"Justus","Pause, Rascheln einer Lebensmittelverpackung","10","2"
"Justus","Schokoknuspis?","10","2"
"Peter","Ja.","10","3"
"Bob","lacht plötzlich lauthals los Peter, du Vollidiot! Das ist Hundefutter!","10","4"
"REGIE","Erneutes Lachen von Justus und Bob","10","0"
"REGIE","Zwischenmusik","10","0"
"Erzähler","Nachdem Bob die Kinder mit richtigen Cornflakes und Keksen versorgt hatte,","11","574"
"Erzähler","beschlossen die drei Detektive, sich aufzuteilen. Justus wollte mit Sammy und","11","574"
"Erzähler","Jamie ihrem Großvater im Krankenhaus einen Besuch abstatten, während Bob","11","574"
"Erzähler","in der Bibliothek Erkundigungen rund um das Museum und das Tigerskelett","11","574"
"Erzähler","einholen sollte. Peter hingegen machte sich auf den Weg zu Mrs. Pitkätossu.","11","574"
"Erzähler","Jener Nachbarin, die der felsenfesten Meinung war, dass es im Museum spukt.","11","574"
"Erzähler","Der zweite Detektiv schlenderte unauffällig den Hügel hinauf und langsam auf","11","574"
"Erzähler","das kleine Holzhaus zu, in dem die Frau wohnen sollte. In diesem Moment","11","574"
"Erzähler","wurde die Tür aufgerissen, dann zischte es, und ein Pfeil schoss an Peter","11","574"
"Erzähler","vorbei.","11","574"
"REGIE","Schuss","11","0"
"REGIE","zischendes Geräusch","11","0"
"Peter","gibt erschrockenen Laut von sich Nein!","11","3"
"Mrs. Pitkätossu","Ha!","11","1126"
"Peter","Sie...sie...sie hätten mich beinahe getroffen! Na, zum Glück ist der Pfeil im","11","3"
"Peter","Verandapfosten eingeschlagen.","11","3"
"Mrs. Pitkätossu","Du bist durch meinen Garten geschlichen, und kommst so mirnichts, dirnichts","11","1126"
"Mrs. Pitkätossu","zur Hinterpforte auf mein Haus zu. Was soll ich da denken? Was willst du hier?","11","1126"
"Peter","Ich, äh...ich bin direkt vom Naturkundemuseum rüber gekommen. Meine","11","3"
"Peter","Freunde und ich passen auf die Kinder auf, solange Dr. Wadleigh im","11","3"
"Peter","Krankenhaus ist.","11","3"
"Mrs. Pitkätossu","Ach, ihr seid die Babysitter?","11","1126"
"Peter","Ja! Also kein Grund, mir ein vorzeitiges Ende zu bereiten!","11","3"
"Mrs. Pitkätossu","Ich habe auf den Pfosten gezielt. Reine Abschreckungsmaßnahme! Aber wenn","11","1126"
"Mrs. Pitkätossu","ich treffen will, treffe ich auch.","11","1126"
"Peter","Hm.","11","3"
"Mrs. Pitkätossu","Also, was willst du jetzt bei mir? Essen borgen?","11","1126"
"Peter","Äh...","11","3"
"Mrs. Pitkätossu","Ich habe keine Milch im Haus, und Ketchup gibt es bei mir sowieso nicht.","11","1126"
"Peter","Ich...ich hätte da nur ein paar Fragen.","11","3"
"Mrs. Pitkätossu","Ah...was für Fragen?","11","1126"
"Peter","Nun, äh, Mr. Wadleigh hat erwähnt, dass Sie glauben, im Naturkundemuseum","11","3"
"Peter","würde es...spuken.","11","3"
"Mrs. Pitkätossu","Und?","11","1126"
"Peter","Ja, wenn das so ist, dann...dann wüsste ich gerne mehr darüber. Immerhin","12","3"
"Peter","müssen meine Freunde und ich heute Nacht dort schlafen.","12","3"
"Mrs. Pitkätossu","Hm...komm rein.","12","1126"
"Peter","Mhm.","12","3"
"REGIE","Schritte, Türquietschen","12","0"
"Mrs. Pitkätossu","Setz dich.","12","1126"
"Peter","Danke.","12","3"
"Mrs. Pitkätossu","Wie heisst du?","12","1126"
"Peter","Peter Shaw.","12","3"
"Mrs. Pitkätossu","So. Du musst also im Geistermuseum babysitten?","12","1126"
"Peter","Genau.","12","3"
"Mrs. Pitkätossu","Nun, ich halte mich selbst für einen rational denkenden Menschen. Aber ich","12","1126"
"Mrs. Pitkätossu","glaube auch an die Natur. Und an die geheimen Kräfte der Erde. Ich beobachte","12","1126"
"Mrs. Pitkätossu","meine Umgebung ziemlich genau. Und, äh...das Naturkundemuseum, soviel","12","1126"
"Mrs. Pitkätossu","wage ich zu behaupten, ist zu einem merkwürdigen Ort geworden.","12","1126"
"REGIE","Katzenstimmen im Hintergrund","12","0"
"Peter","Wie kommen Sie darauf?","12","3"
"Mrs. Pitkätossu","Noch vor wenigen Tagen sind meine Kater Wave und Storm kreuz und quer","12","1126"
"Mrs. Pitkätossu","über das Museumsgelände gestreunt.","12","1126"
"Peter","Aha.","12","3"
"Mrs. Pitkätossu","Jetzt meiden sie den Ort.","12","1126"
"Peter","Aber...das kann doch nicht alles sein, oder?","12","3"
"Mrs. Pitkätossu","Naja...zögerlich...etwas konkretes gibt es da eigentlich nicht. Ausser...dass ich","12","1126"
"Mrs. Pitkätossu","mich im Museum irgendwie unwohl fühle.","12","1126"
"Peter","Meinen Sie, der Säbelzahntiger ist Schuld daran, dass ihre Kater sich nicht","12","3"
"Peter","mehr zum Naturkundemuseum rüber trauen?","12","3"
"Mrs. Pitkätossu","verlegen Es klingt wahrscheinlich lächerlich, aber ich will es nicht ausschließen.","12","1126"
"Mrs. Pitkätossu","Es riecht komisch.","12","1126"
"Peter","Hm?","12","3"
"Mrs. Pitkätossu","Und im Zweilicht sieht es so aus, als würde das Skelett jeden Moment lebendig","12","1126"
"Mrs. Pitkätossu","werden.","12","1126"
"REGIE","Zwischenmusik","13","0"
"Erzähler","Am späten Nachmittag trafen die drei Detektive im Naturkundemuseum","13","574"
"Erzähler","wieder zusammen. Nachdem Peter seinen Bericht beendet hatte, knetete","13","574"
"Erzähler","Justus nachdenklich seine Unterlippe.","13","574"
"REGIE","Kinderstimmen und Hundegebell im Hintergrund","13","0"
"Justus","Hm, sehr verdächtig, diese Frau. Aber so, wie's jetzt aussieht, haben wir noch","13","2"
"Justus","nichts gegen sie in der Hand.","13","2"
"Peter","Und konntest du im Krankenhaus bei Dr. Wadleigh etwas Neues in Erfahrung","13","3"
"Peter","bringen, Erster?","13","3"
"Justus","Nicht besonders viel. Die Bißwunde hat sich entzündet, daher das Fieber. Die","13","2"
"Justus","Ärzte vermuten, dass er von einem Hund oder von einem anderen großen Tier","13","2"
"Justus","gebissen wurde.","13","2"
"Sammy","Aber Bahamas würde das nie tun.","13","1125"
"Jamie","Nie im Leben!","13","1124"
"Peter","Äh, wollt ihr nicht lieber weiter puzzeln?","13","3"
"Sammy/Jamie","Nöö!","13","-1"
"Peter","Hmm...das Puzzle ist euch zu schwer.","13","3"
"Sammy/Jamie","Nein!","13","-1"
"Peter","Ich wette doch. Ich wette, ihr schafft es nicht, das Puzzle fertig zu legen.","13","3"
"Sammy/Jamie","Wetten doch!","13","-1"
"Bob","Danke, Peter. Sehr schön.","13","4"
"Justus","Also, Kollegen: Bahamas ist selbst für einen Dackel ziemlich klein. Ich kann mir","13","2"
"Justus","nicht vorstellen, wie er es geschafft haben soll, Dr. Wadleigh in den Arm zu","13","2"
"Justus","beissen und dann auch noch eine solche Wunde zu hinterlassen.","13","2"
"Peter","Hmm...","13","3"
"Justus","Es muss ein sehr viel größeres Tier gewesen sein. Ein Tier mit einem massiven","13","2"
"Justus","Kiefer. Die Unterarmknochen von Dr. Wadleigh wurden regelrecht zerdrückt.","13","2"
"Bob","Mhm. Ja, und äh...sonst?","13","4"
"Justus","Stöhnt er immer wieder nur von einer Gefahr. Daraufhin hat uns die Ärztin aus","13","2"
"Justus","dem Zimmer geschickt. Und das war's. Ich hoffe, deine Rechercheergebnisse","13","2"
"Justus","bringen uns ein Stück weiter, Dritter.","13","2"
"Bob","Ja, es tut mir leid, aber ihr habt heute Nachmittag wesentlich mehr erfahren als","13","4"
"Bob","ich. Also, das Tigerskelett hat eine komplett unspektakuläre Vergangenheit","13","4"
"Bob","und ist auch nicht viel wert.","13","4"
"Justus","Hm. Und was ist mit dem Museum?","14","2"
"Bob","Das Übliche. Viele Daten, viele Fakten und sehr viel Staub. Das Haus wurde","14","4"
"Bob","1837 von Mexikanern gebaut, durch Erdbeben mehrfach zerstört, 1950 zu","14","4"
"Bob","Einem Privatmuseum ausgebaut und 1980 geschlossen. Es ist nicht","14","4"
