"Speaker","Text","Page","speaker_id"
"Peter","Echt? Stark! Wo hast du die denn her?","3","3"
"Justus","Von Onkel Titus. Ob du es glaubst oder nicht, aber der Zirkusdirektor, Mr","3","2"
"Justus","Copper, ist ein alter Kollege meines Onkels. Die beiden haben früher beide","3","2"
"Justus","im gleichen Zirkus gearbeitet. Du weißt doch, Onkel Titus war mal Artist.","3","2"
"Peter","Ah, ja.","3","3"
"Mr Copper","Ah! Mr Jonas junior!","3","671"
"Justus","Hallo, Mr Copper!","3","2"
"Mr Copper","Schön das du gekommen bist, Justus! Das sind also deine Freunde? Die","3","671"
"Mr Copper","berühmten drei Detektive: *die drei lachen* Lass mich raten, du bist das","3","671"
"Mr Copper","Geburtstagskind!","3","671"
"Peter","Ja, genau.","3","3"
"Mr Copper","Gestatten, Alois Copper.","3","671"
"Peter","Peter Shaw. Einen tollen Zirkus haben Sie, Mr Copper.","3","3"
"Mr Copper","Ach, ihr habt ja noch gar nichts gesehen! Wartet bis zur Vorstellung! Bis ihr","3","671"
"Mr Copper","die Verrenkungskünste der bezaubernden Miss Lilly gesehen habt. *die drei","3","671"
"Mr Copper","??? sind begeistert* Oder Carter mit seinem Gorilla. Oder den Clown Pico.","3","671"
"Mr Copper","Oder unserer Hauptattraktion: Dunnerak, das Monster aus dem hohen","3","671"
"Mr Copper","Norden!","3","671"
"Peter","*lacht* Was ist das denn?","3","3"
"Mr Copper","Ein schreckliches Urzeitwesen, das jahrelang in den Wäldern von Alaska","3","671"
"Mr Copper","gelebt hat, bis ich es persönlich gefangen habe. Ein zoologisches Wunder,","3","671"
"Mr Copper","das einzig bekannte und vermutlich letzte noch lebende Exemplar seiner","3","671"
"Mr Copper","Art. Eine Kreatur aus längst vergangenen Zeiten.","3","671"
"Bob","Ja, ich hab die... die Plakate gesehen. Dieses ... *lacht* dieses Monster","3","4"
"Bob","existiert wirklich?","3","4"
"Mr Copper","Natürlich! Ihr werdet es ja sehen! Schaut euch bis dahin ruhig auf dem","4","671"
"Mr Copper","Gelände um. Entschuldigt mich jetzt bitte, aber bis zum Beginn der","4","671"
"Mr Copper","Vorstellung habe ich noch eine Menge zu tun.","4","671"
"Bob","Selbstverständlich.","4","4"
"REGIE","*Kirmesatmosphäre, im Hintergrund lockt eine Schaustellerin*","4","0"
"Erzähler","Inzwischen hatte die Dämmerung eingesetzt. Nach und nach fanden sich","4","574"
"Erzähler","immer mehr Leute auf dem Platz ein, die bis zum Beginn der Vorstellung","4","574"
"Erzähler","noch mal Achterbahn fahren oder ein Ausweg aus dem Glaslabyrinth","4","574"
"Erzähler","suchen wollten. Justus, Peter und Bob gingen auf das Tierzelt zu. Plötzlich","4","574"
"Erzähler","vernahmen sie in der Nähe der Wohnwagen das laute Zuschlagen einer","4","574"
"Erzähler","Tür. Die drei Detektive wichen unwillkürlich hinter die Ecke eines anderen","4","574"
"Erzähler","Wagens zurück.","4","574"
"Mr Cooper","*brüllt aufgebracht* Ich weiß nicht, was es hier zu diskutieren gibt. Bringen","4","-1"
"Mr Cooper","Sie das in Ordnung, Carter!","4","-1"
"Peter","*flüstert* Direktor Copper!","4","3"
"Mr Carter","Das geht nicht so schnell! Mit der Stromversorgung haben wir immer","4","2210"
"Mr Carter","wieder Schwierigkeiten.","4","2210"
"Mr Copper","Wir können uns nun mal keinen neuen Generator leisten! In einer Stunde","4","671"
"Mr Copper","beginnt die Show, so lange haben Sie Zeit, die Probleme zu beseitigen und","4","671"
"Mr Copper","Hannibal auf seinen Auftritt vorzubereiten!","4","671"
"Mr Carter","Ich tue ja, was ich kann. *leise zu sich selbst* Möchte bloß wissen, wie ich","4","2210"
"Mr Carter","das alles hinkriegen soll.","4","2210"
"Bob","Der Zirkus scheint Probleme zu haben.","4","4"
"Justus","Sehen wir uns das Tierzelt an, Kollegen. Ich habe nicht das geringste","4","2"
"Justus","Interesse beim Lauschen erwischt zu werden.","4","2"
"Bob","Ausgezeichneter Vorschlag. Da drüben ist es.","4","4"
"REGIE","*Schritte*","4","0"
"Peter","Unheimlich ist es hier. Warum gibt es denn kein Licht?","4","3"
"Bob","Der Stromgenerator von dem Mr Copper gesprochen hat, vielleicht ist er","4","4"
"Bob","kaputt. Aber ich habe meine Taschenlampe dabei.","4","4"
"Peter","Gehen wir besser lieber. Kommt!","4","3"
"Bob","Wieso denn?","4","4"
"Justus","He, was ist denn das? Ein Käfig! Von innen mit schwarzem Stoff verhängt.","4","2"
"Bob","Ja. Da an der Seite ist ein Schild angebracht: Dunnerak. *flüstert* Das ist","5","4"
"Bob","das Monster!","5","4"
"Peter","*flüstert* Es...es ist da drin.","5","3"
"Bob","Ja.","5","4"
"Peter","Das Monster aus dem hohen Norden!","5","3"
"Justus","Scheint so.","5","2"
"Peter","*zischt* Bist du verrückt? Justus! Du willst da doch nicht reingucken!","5","3"
"Justus","Wieso denn nicht? Es tritt doch sowieso gleich auf!","5","2"
"REGIE","*lautes Brüllen, die drei ??? erschrecken sich*","5","0"
"Peter","Lasst uns abhauen! Los!","5","3"
"Justus","Ich will nur schnell sehen, ob da wirklich ein echtes Monster drin ist.","5","2"
"Mr Copper","Das würde ich an deiner Stelle nicht tun.","5","671"
"REGIE","*die drei erschrecken sich erneut*","5","0"
"Justus","Mr Copper! Haben Sie mich erschreckt! Ich habe Sie gar nicht kommen","5","2"
"Justus","hören.","5","2"
"Mr Copper","Seid bloß vorsichtig! Mit dem Monster ist nicht zu spaßen! Haltet euch","5","671"
"Mr Copper","besser von diesem Käfig fern.","5","671"
"Bob","Ja, ja.","5","4"
"Justus","Wir wollten nur einen Blick hineinwerfen.","5","2"
"Mr Copper","Schon gut, Jungs, aber es ist wirklich zu gefährlich. Ihr werdet das Monster","5","671"
"Mr Copper","ja gleich in der Vorstellung zu sehen bekommen. Ihr könnt schon mal ins","5","671"
"Mr Copper","Zelt gehen und euch die besten Plätze suchen, die ersten Zuschauer","5","671"
"Mr Copper","kommen nämlich bereits. Ich habe jetzt noch einiges zu tun. *erneutes","5","671"
"Mr Copper","Brüllen* Das Monster zu beruhigen zum Beispiel.","5","671"
"Justus","Schon verstanden. Dann kommt, Kollegen!","5","2"
"REGIE","*Schritte*","5","0"
"Bob","*lacht* Meint er das wirklich ernst mit seinem Monster? Ich meine, da ist","5","4"
"Bob","doch kein echtes Ungeheuer drin, oder? Ich meine, so was ... so was gibt's","5","4"
"Bob","doch gar nicht.","5","4"
"Peter","Und was hat dann so geknurrt? Tut mir Leid, Leute, aber für mich klang das","5","3"
"Peter","ziemlich nach einem Monster.","5","3"
"Justus","Wir werden sehen. Zumindest traue ich mir zu, ein echtes von einem","6","2"
"Justus","falschen Monster unterscheiden zu können. Kommt, wir befolgen Mr","6","2"
"Justus","Coppers Rat und suchen uns gute Plätze im Zelt!","6","2"
"REGIE","*Schritte*","6","0"
"Erzähler","Der Premierenabend war nicht so gut besucht, wie die drei ??? erwartet","6","574"
"Erzähler","hatten. Da das Zirkuszelt nicht besonders groß war, hatten sie mit einer","6","574"
"Erzähler","ausverkauften Vorstellung gerechnet. Doch viele Plätze blieben leer.","6","574"
"Bob","Ist ja nicht gerade viel los. Mr Copper wird nicht begeistert sein.","6","4"
"REGIE","*im Hintergrund unterhalten sich Kinder*","6","0"
"Peter","Aber wenigstens ist ein bisschen Prominenz da. Das ist doch der","6","3"
"Peter","Bürgermeister mit seiner Frau, oder?","6","3"
"Bob","Na, klar! Die kriegen doch immer persönliche Einladungen, wenn","6","4"
"Bob","irgendwas Besonderes los ist in Rocky Beach.","6","4"
"Peter","*lacht* Meine Güte, die hat sich heute mal wieder mit Klunkern behängt!","6","3"
"Peter","Glaubt sie, der Glanz der Brillanten an ihrem Körper überstrahlt ihre","6","3"
"Peter","Falten?","6","3"
"Justus","Schhh! *Peter und Bob lachen* Sie sitzt nur fünf Meter weiter! Ich glaube,","6","2"
"Justus","sie hat dich gehört.","6","2"
"Peter","Ach, Quatsch.","6","3"
"Bob","So, jetzt geht's los. Mr Copper betritt die Manege.","6","4"
"REGIE","*ein Tusch erklingt*","6","0"
"Mr Copper","Meiner Damen und Herren! Willkommen im Zirkus Trinket, einer Welt voller","6","671"
"Mr Copper","Spannung und Magie! Werden Sie Zeuge atemberaubender Akrobatik,","6","671"
"Mr Copper","faszinierender Zauberei und vollendeter Tierdressur! Ich garantiere Ihnen,","6","671"
"Mr Copper","Sie werden es nicht bereuen, heute Abend hierher gekommen zu sein!","6","671"
"REGIE","*eine Kapelle spielt, die Vorstellung beginnt*","6","0"
"Erzähler","Den drei ??? gefiel die Show, doch sie wurde Coppers Versprechungen","6","574"
"Erzähler","nicht gerecht - es war Zirkusstandard, den sie alle schon dutzendfach","6","574"
"Erzähler","woanders gesehen hatten. Aber möglicherweise würde sich das ändern,","7","574"
"Erzähler","denn der Höhepunkt des Abends stand noch bevor.","7","574"
"REGIE","*Tusch erklingt erneut*","7","0"
"Mr Copper","*über Mikrofon* Meine Damen und Herren! Ich präsentiere Ihnen nun","7","671"
"Mr Copper","etwas, dass Sie garantiert noch nie gesehen haben. Ein Wesen aus der","7","671"
"Mr Copper","Urgeschichte, das auf geheimnisvolle Weise bis zum heutigen Tag überlebt","7","671"
"Mr Copper","hat. Seit Jahrhunderten erzählen sich die Ureinwohner Alaskas unheimliche","7","671"
"Mr Copper","Geschichten über eine Kreatur, die durch die riesigen Wälder des Landes","7","671"
"Mr Copper","streift. Viele unerschrockene Abenteurer haben versucht es zu fangen -","7","671"
"Mr Copper","und ließen dabei ihr Leben. Über Jahre verfolgte ich seine Spuren, doch es","7","671"
"Mr Copper","schien mich zu wittern und vor mir zu fliehen. Dann, eines Nachts, erschien","7","671"
"Mr Copper","Dunnerak an meinem Lagerfeuer. *aufgeregtes Lachen im Publikum,","7","671"
"Mr Copper","Trommelwirbel* Dunnerak, das heißt Dämon. Mit meinem","7","671"
"Mr Copper","Betäubungsgewähr konnte ich die Bestie schwächen, aber sie schlug ihre","7","671"
"Mr Copper","messerscharfen Klauen in meinen Arm, bevor sie niederfiel. Sehen Sie sich","7","671"
"Mr Copper","die Narbe auf meinem Arm an! Sie erinnert mich jeden Tag daran, wie","7","671"
"Mr Copper","gefährlich das Untier ist, das ich Ihnen nun vorführen werde. Wir haben das","7","671"
"Mr Copper","Licht gedämpft, weil Dunnerak ein sehr lichtscheues Wesen ist. Daher","7","671"
"Mr Copper","muss ich Sie dringend bitten: Machen Sie keine Fotos! Ein Blitz würde ihn","7","671"
"Mr Copper","in Raserei versetzen. Was immer geschieht, meine Damen und Herren,","7","671"
"Mr Copper","bewahren Sie Ruhe und erschrecken Sie nicht! Und bitte keinen Applaus!","7","671"
"Mr Copper","Sobald der Käfig vor Ihnen steht, werde ich nicht mehr sprechen, das","7","671"
"Mr Copper","würde Dunnerak irritieren. Und nun absolute Ruhe bitte!","7","671"
"REGIE","*Trommelwirbel*","7","0"
"Justus","*raunt* Sie dämmen das Licht.","7","2"
"Bob","*flüstert* Da, Mr Carter und Miss Lilly rollen den Käfig in die Manege.","7","4"
"Peter","*flüstert auch* Er ist noch immer von innen mit schwarzem Stoff verhängt.","7","3"
"REGIE","*Quietschen*","7","0"
"Erzähler","Mr Copper lugte durch einen Spalt im Vorhang, dann zog er ihn langsam","7","574"
"Erzähler","zur Seite, ganz langsam und gewährte den Zuschauern einen Blick in das","7","574"
"Erzähler","Innere des Käfigs. Da drinnen hockte eine schwarze, zottige Kreatur, die","7","574"
"Erzähler","verunsichert ihren Kopf hin und her drehte. Hin und wieder glommen ihre","8","574"
"Erzähler","Augen auf wie die einer Katze im Dunkeln. Anfangs war nicht viel zu","8","574"
"Erzähler","erkennen, doch dann erhob sich das Geschöpf und lief langsam gebückt im","8","574"
"Erzähler","Käfig auf und ab. Es war an die zwei Meter groß. Mr Copper ließ die","8","574"
"Erzähler","Kreatur eine Weile im Käfig auf und ab laufen und flüsterte unverständliche","8","574"
"Erzähler","Worte. Dann zog er einen Schlüssel aus der Tasche *Schlüsselgeklapper*","8","574"
"Erzähler","und öffnete das Vorhängeschloss. *Tür wird geöffnet, Unruhe im Publikum,","8","574"
"Erzähler","Dunnerak brüllt* Augenblicklich machte Dunnerak einen Satz und sprang in","8","574"
"Erzähler","die Manege. Die Zuschauer wichen in ihren Sitzen zurück, doch der","8","574"
"Erzähler","Zirkusdirektor machte ein paar beruhigende Gesten. Es schien alles in","8","574"
"Erzähler","Ordnung zu sein.","8","574"
"Peter","Unheimlich ist das. Und ziemlich riskant.","8","3"
"Bob","Seht euch das an! Jetzt wirft Mr Copper ein Stück Fleisch in den Käfig.","8","4"
"Bob","Dunnerak springt hinterher und schwups, Copper wirft die Tür zu und","8","4"
"Bob","schiebt den Riegel vor. *Käfigtür wird geschlossen*","8","4"
"REGIE","*Peter und Bob lachen erstaunt*","8","0"
"Justus","Das Monster verschlingt den Fleischbrocken mit einem Happs.","8","2"
"Erzähler","Der Direktor zog den Käfigvorhang zu und klatschte einmal in die Hände.","8","574"
"Erzähler","Carter und Miss Lilly kamen herbeigelaufen und schoben den Käfig wieder","8","574"
"Erzähler","hinaus. *Käfig wird quietschend hinausgefahren* Einige Sekunden lang","8","574"
"Erzähler","herrschte Stille, doch als das wütende Knurren des Ungeheuers verstummt","8","574"
"Erzähler","war und das Licht wieder heller wurde, brach tobender Beifall aus.","8","574"
"REGIE","*Publikum applaudiert, die drei ??? lachen begeistert*","8","0"
"Peter","Das war ganz große Klasse.","8","3"
"Justus","Toll!","8","2"
"Bob","Irre! Das habe ich ja noch nie gesehen.","8","4"
"Peter","Aber ... aber Moment mal.","8","3"
"Justus","Was ist los mit dir, Zweiter? Sitzt dir der Schreck noch in den Knochen?","8","2"
"Peter","Nein ... nein ... nein ... nein. Ist es euch nicht aufgefallen?","8","3"
"Justus","Was denn?","8","2"
"Peter","Mr Copper hat vergessen, das Schloss vor den Riegel zu machen.","8","3"
"Justus","Ach, keine Sorge! Das war doch alles nur Show. Die wissen schon, wie sie","8","2"
"Justus","-","8","2"
"REGIE","*lauter Knall*","9","0"
"Peter","Hah? Nanu. Das Licht ist aus.","9","3"
"REGIE","*Unruhe im Publikum*","9","0"
"Justus","Stromausfall!","9","2"
"REGIE","*Schreie, das Monster fängt an zu Brüllen, Panik im Publikum*","9","0"
"Mr Copper","*ruft* Bewahren Sie Ruhe! Alles ist unter Kontrolle! Nur das Licht ist","9","671"
"Mr Copper","ausgefallen.","9","671"
"Peter","*erstaunt* Das Licht ist wieder an.","9","3"
"Mr Copper","Bitte beruhigen Sie sich! Nichts ist geschehen! Absolut nichts! Wir hatten","9","671"
"Mr Copper","nur einen Stromausfall, das ist alles! Dunnerak ist in seinem Käfig und kann","9","671"
"Mr Copper","niemandem etwas tun! Bitte, begeben Sie sich wieder auf Ihre Plätze!","9","671"
"REGIE","*Publikum beruhigt sich wieder*","9","0"
"Peter","*flüstert* Aber Dunnerak war hier im Zelt, als es dunkel war!","9","3"
"Justus","Sei bloß still, Zweiter, sonst bricht gleich wieder Panik aus!","9","2"
"Frau des Bürgermeister","Hilfe! Mein Schmuck!","9","-1"
"REGIE","*erneute Unruhe im Publikum*","9","0"
"Bob","Das ist die Frau des Bürgermeister!","9","4"
"1. Mann","Sie ist beraubt worden!","9","-1"
"2. Mann","Verständigen Sie die Polizei!","9","-1"
"Bob","Da hat jemand die Dunkelheit ausgenutzt, um das Publikum zu bestehlen.","9","4"
"Bob","Und jetzt ist der Dieb verschwunden, ohne dass es auffällt. Seht nur, immer","9","4"
"Bob","mehr Leute verlassen das Zelt!","9","4"
"Peter","Wir müssen etwas unternehmen!","9","3"
"Bob","Was denn? Wills du dich an den Ausgang stellen und jeden filzen, der","9","4"
"Bob","rausgeht?","9","4"
"Peter","Haha.","9","3"
"Bob","Das ist doch unmöglich.","9","4"
"Frau","Ein Skandal.","10","192"
"Bob","Justus? Willst du etwa auch gehen?","10","4"
"Justus","Ja. Aber in die andere Richtung.","10","2"
"Peter","Was hast du denn vor?","10","3"
"Justus","Ich will sehen, ob das Monster in seinem Käfig ist. Kommt mit hinter den","10","2"
"Justus","Bühnenvorhang!","10","2"
"REGIE","*Peter stöhnt auf, Schritte*","10","0"
"Peter","Nichts zu sehen. Kein Käfig und auch kein Monster.","10","3"
"Justus","Sie haben es wohl gleich zurück ins Tierzelt gebracht. Folgt mir!","10","2"
"REGIE","*erneute Schritte*","10","0"
"Justus","Still! Dann wollen wir doch mal sehen! *erschrickt*","10","2"
"Peter","Was hast du?","10","3"
"Bob","Was denn?","10","4"
"Justus","Jemand hantiert an Dunneraks Käfig herum.","10","2"
"Bob","Tatsache.","10","4"
"Justus","Es ist Pico, der Clown.","10","2"
"Peter","Ja.","10","3"
"Bob","Er kommt auf uns zu.","10","4"
"Pico","Wer ist da?","10","-1"
"Justus","*zögerlich* Justus Jonas und -","10","2"
"Pico","Ach, ihr schon wieder! Was habt ihr hier zu suchen?","10","-1"
"Bob","Ja, wir ... wir wollten nur sehen, ob mit den Tieren alles in Ordnung ist.","10","4"
"REGIE","*lacht nervös*","10","0"
"Pico","Das hatte ich auch vor. Sie haben sich erschrocken, als das Licht ausging","10","-1"
"Pico","und plötzlich alle Leute schrien. Aber ich habe sie beruhigen können.","10","-1"
"Peter","*zögerlich* Ist mit ... mit Dunnerak alles klar?","10","3"
"Pico","Alles bestens. Aber wir sollten ihn jetzt nicht mehr stören. Geht nach","10","-1"
"Pico","Hause, Jungs, hier gibt's nichts weiter zu sehen. Hinaus mit euch!","10","-1"
"REGIE","*scheucht sie fort*","10","0"
"Justus","Dann kommt, Kollegen! Gute Nacht, Pico!","10","2"
"Peter","Gute Nacht!","10","3"
"Bob","Nacht!","10","4"
"Pico","Nacht!","10","-1"
"REGIE","*Schritte*","11","0"
"Justus","Hochinteressant.","11","2"
"Bob","Wieso? Was denn?","11","4"
"Justus","Der lustige Clown Pico. Ich konnte nicht genau erkennen, was er da am","11","2"
"Justus","Käfig trieb. Aber er fühlte sich offenbar ertappt, als er uns bemerkte.","11","2"
"Bob","Ja, stimmt.","11","4"
"Peter","Du glaubst also nicht, dass er nur nach Dunnerak sehen wollte?","11","3"
"Justus","Doch. Aber vielleicht hat er ihm bei der Gelegenheit auch gleich den","11","2"
"Justus","gestohlenen Schmuck abgenommen. Es könnte das Monster gewesen","11","2"
"Justus","sein. Das ist eine von vielen Möglichkeiten.","11","2"
"Bob","Oder einer der Zuschauer ist ein Taschendieb, der die Gunst der Stunde zu","11","4"
"Bob","nutzen wusste.","11","4"
"Peter","Ja, aber es könne auch jemand vom Zirkus gewesen sein.","11","3"
"Justus","Diese Theorie wirft wiederum die Frage auf, ob der Stromausfall tatsächlich","11","2"
"Justus","ein Zufall war oder aber ein vom Täter absichtlich eingefädeltes Versagen.","11","2"
"Peter","Justus? Das klingt verdammt so, als könntest du es mal wieder gar nicht","11","3"
"Peter","abwarten, dieses Rätsel zu lösen.","11","3"
"Justus","Exakt, Peter! Ein Stromausfall im Zirkuszelt, ein Diebstahl und ein Monster","11","2"
"Justus","aus der Wildnis Alaskas. Das klingt nicht nur spannend, sondern auch","11","2"
"Justus","ungemein nach einem neuen Fall für die drei ???.","11","2"
"REGIE","*ein Auto fährt weg*","11","0"
"Bob","He! Habt ihr die Person im Auto erkannt? Sagt mal, dass war doch Pico,","11","4"
"Bob","der Clown, oder?","11","4"
"Justus","Das war er. Wo will er denn so spät noch hin?","11","2"
"Peter","Sollen wir hinterher?","11","3"
"Justus","Vergiss es, bis wir in Bobs Wagen sitzen, ist er längst über alle Berge.","11","2"
"Bob","Stimmt.","11","4"
"Justus","Ich würde sagen, wir heute sind wir am Ende unserer Ermittlungen.","11","2"
"REGIE","*Zwischenmusik*","11","0"
"Erzähler","In Bobs Käfer machten sich die drei Detektive auf dem Heimweg. Die","11","574"
"Erzähler","Straßen von Rocky Beach waren verlassen. Die Nachtschwärmer, die noch","11","574"
"Erzähler","unterwegs waren, fuhren wahrscheinlich über die Küstenstraße nach Santa","12","574"
"Erzähler","Monica oder Malibu Beach, wo entschieden mehr los war als in diesem","12","574"
"Erzähler","kleinen, verschlafenen Nest.","12","574"
"REGIE","*die drei sitzen im Auto*","12","0"
"Peter","Meint ihr, Pico hat etwas mit dem Diebstahl zu tun?","12","3"
"Justus","Er verhält sich zumindest merkwürdig. Aber das heißt gar nichts. Die drei","12","2"
"Justus","??? haben noch -","12","2"
"REGIE","*die Jungen erschrecken sich, die Autoreifen quietschen*","12","0"
"Peter","Was war das?","12","3"
"Bob","Ich ... ich weiß nicht. Sagt mal, habt ihr das nicht gesehen? Da ist doch ...","12","4"
"Bob","da ist doch etwas über die Straße gelaufen.","12","4"
"Justus","Ich habe gerade zu dir rübergeguckt, Bob.","12","2"
"Peter","Und ... und ich hab nur einen dunklen Schatten gesehen.","12","3"
"Justus","Wahrscheinlich eine Katze.","12","2"
"Bob","Ja, eine zwei Meter große Katze.","12","4"
"Justus","Wie bitte? Zwei Meter?","12","2"
"Bob","Ja.","12","4"
"Justus","Wills du mich auf den Arm nehmen?","12","2"
"Bob","Sehe ich so aus?","12","4"
"Justus","Los, Kollegen, das sehen wir uns aus der Nähe an!","12","2"
"Bob","Bist du verrückt?","12","4"
"Justus","Aber-","12","2"
"Bob","Das Ding sah gefährlich aus!","12","4"
"Justus","Kommt mit!","12","2"
"REGIE","*Autotüren werden zugeschlagen, Schritte*","12","0"
"Bob","Ganz vorsichtig. Nee. Von einem Monster ist nichts zu sehen.","12","4"
"Peter","Ich kann mir nicht helfen, Just, aber das Vieh scheint weg zu sein.","12","3"
"Justus","Sieht ganz so aus.","12","2"
"Bob","Tja, dann können wir ja umkehren. Je eher, desto ...","12","4"
"REGIE","*ein Schrei ertön,; die drei erschrecken sich erneut*","12","0"
"Justus","Das kam aus der Villa dort. *weitere Schreie*","13","2"
"Peter","Da oben am Fenster geht das Licht an.","13","3"
"REGIE","*Rascheln im Gebüsch*","13","0"
"Bob","Da, da ist etwas im Gebüsch. *Schritte*","13","4"
"Peter","*ruft* Zur Seite! Das Monster! *Gebrüll*","13","3"
"Justus","Hinterher!","13","2"
"Bob","Nein, die Frau ist doch viel wichtiger. Vielleicht braucht sie unsere Hilfe.","13","4"
"REGIE","*Schritte*","13","0"
"Peter","Da ist die Tür.","13","3"
"REGIE","*sie hämmern gegen die Tür und klingeln*","13","0"
"Justus","Öffnen Sie die Tür! Machen Sie doch auf!","13","2"
"Frau","Verschwinden Sie!","13","192"
"Justus","Wir wollen Ihnen helfen! Bitte machen Sie auf!","13","2"
"Bob","Da geht's nicht mit rechten Dingen zu. Wir müssen irgendwie in Haus. Äh,","13","4"
"Bob","Peter, du hast doch dein Werkzeug dabei oder?","13","4"
"Peter","Aber...aber ... das-","13","3"
"Bob","Wo ist denn dein Werkzeug?","13","4"
"Peter","Das ist noch in der Jeans von gestern. *Polizeisirene*","13","3"
"Justus","Ah, die Polizei rückt an.","13","2"
"Polizist","Halt! Stehen bleiben! Keine Bewegung!","13","31"
"Justus","Wir sind selbst hier um zu helfen.","13","2"
"Bob","Wir wollten-","13","4"
"Polizist","Hände hoch! Alle drei!","13","31"
"Peter","Aber...aber wir sind nicht diejenigen, um die Sie sich kümmern sollten.","13","3"
