"Speaker","Text","Page","speaker_id"
"Erzähler","kleiner und kleiner. Und als der Turm schließlich doch kippte, fielen die","6","574"
"Erzähler","brennenden Reifen in die großen Pfützen, die sich inzwischen auf dem Boden","6","574"
"Erzähler","gebildet hatten und verloschen mit einem letzten Zischen.","6","574"
"REGIE","stöhnen","6","0"
"Titus","Hojojoj, das war knapp.","7","-1"
"Justus","aufgeregt Da kommt Tante Mathilda!","7","2"
"Mathilda","Hach! Um Himmels Willen! Um Himmels Willen, geht es euch gut? Seid ihr","7","13"
"Mathilda","verletzt? Habt ihr den Qualm eingeatmet?","7","13"
"Justus","Alles bestens, Tante.","7","2"
"Mathilda","stöhnt erleichtert auf Ach, wie konnte das nur geschehen? Wieso haben die","7","13"
"Mathilda","Reifen gebrannt?","7","13"
"Titus","Ja, vielleicht hat jemand eine brennende Zigarette über den Zaun geworfen.","7","-1"
"Justus","überlegt Hm...Soweit fliegen Zigaretten nicht.","7","2"
"Mathilda","Ja, vielleicht war es nur ein dummer Streich von Jugendlichen aus der","7","13"
"Mathilda","Nachbarschaft. Naja. Es ist ja alles nochmal gutgegangen.","7","13"
"Justus","wie erstarrt Ja. Oder es war...ein Ablenkungsmanöver!","7","2"
"Titus","Was, ein Ablenkungsmanöver?","7","-1"
"Mathilda","Ja, aber....wie meinst du das, Just?","7","13"
"Justus","hektisch Ich muß zurück ins Haus!","7","2"
"REGIE","Musik","7","0"
"Magthilda","Aber Justus! Justus, was ist denn los?","7","-1"
"Erzähler","Der Erste Detektiv sprang auf die Veranda, stürzte ins Haus und nahm auf dem","7","574"
"Erzähler","Weg nach oben drei Treppenstufen auf einmal. Wenn er mit seiner","7","574"
"Erzähler","Vermutung Recht hatte, befand sich vielleicht ein Einbrecher im Haus. Und als er","7","574"
"Erzähler","die Tür zu seinem Zimmer aufriss, Schritte schien alles ganz normal zu sein.","7","574"
"Erzähler","Niemand war hier. Und alles sah so aus, wie er es verlassen hatte.","7","574"
"REGIE","Spannungsmusik","7","0"
"REGIE","Mit pochendem Herzen ließ sich Justus auf die Knie sinken und spähte unter das","7","0"
"REGIE","Bett. Der Koffer war verschwunden!","7","0"
"REGIE","Musik          Wie verabredet, trafen sich die drei Detektive am nächsten Morgen in ihrer","7","0"
"REGIE","Zentrale. Bob und Peter trauten ihren Ohren nicht.","7","0"
"Peter","fassungslos Der Koffer ist was??","7","3"
"Justus","niedergeschlagen Verschwunden. Gestohlen.","7","2"
"Bob","entrüstet Das gibts doch nicht! Und du meinst wirklich, der Täter hatdas Feuer","7","4"
"Bob","gelegt, um euch drei aus dem Haus zu locken.","7","4"
"Justus","Wenn du mich fragst, liegt das auf der Hand. Ich hätte schneller kombinieren","7","2"
"Justus","müssen. bitter Ein Feuer mitten in der Nacht auf dem Schrottplatz kann einfach","7","2"
"Justus","kein Zufall sein.","7","2"
"Peter","Aber woher wußte der Täter, daß der Koffer in deinem Zimmer versteckt war?","7","3"
"Peter","Woher wußte er überhaupt von dem Koffer?","7","3"
"Bob","Na, aber ja doch. Aber ja doch! Ja klar! Wir wurden belauscht! Nachdem wir","7","4"
"Bob","gestern den Koffer geöffnet hatten, ja, diskutierten wir darüber, was zu tun sei.","7","4"
"Bob","Justus sagte, er würde den Koffer mit in sein Zimmer nehmen. Der Dieb muß","7","4"
"Bob","draußen vor der Zentrale gestanden und alles gehört haben!","8","4"
"Justus","Sehr gut, Bob. Und wenn man diesen Gedanken weiterverfolg, kommt man auch","8","2"
"Justus","noch auf andere erstaunlich Ergebnisse. Der Kofferdieb war auf dem","8","2"
"Justus","Schrottplatz. Frage eins: Was wollte er auf dem Schrottplatz?","8","2"
"Peter","Na, den Koffer klauen, ist doch ganz klar.","8","3"
"Justus","freut sich Richtig...","8","2"
"Blacky","krächzt Koffer klaun!","8","608"
"Justus","Ja, du hast auch Recht, Blacky. geschäftig Frage zwei: Wie lange war er bereits","8","2"
"Justus","auf dem Schrottplatz?","8","2"
"Bob","Er war schon ne ganze Zeit da. Der Täter hielt sich auf dem Schrottplatz","8","4"
"Bob","versteckt und wartete darauf, daß jemand den Koffer über den Zaun schmeißt.","8","4"
"Bob","Ja, das war ne Übergabe. Aber die schlug fehl, weil wir dazwischenfunkten.","8","4"
"Justus","Genau das denke ich auch. Der Koffer flog über den Zaun, und wie der Zufall es","8","2"
"Justus","wollte, fiel er euch direkt vor die Füße.","8","2"
"Bob","Ja.","8","4"
"Justus","Somit hatte der Täter keine Gelegenheit, ihn an sich zu nehmen. Also belauschte","8","2"
"Justus","er uns und entwickelte den Plan mit der Brandstiftung.","8","2"
"Peter","Ja, nur leider werden wir nie erfahren, was es mit dem Koffer und dem","8","3"
"Peter","Brandstifter auf sich hat. Beide dürften inzwischen längst über alle Berge sein.","8","3"
"Justus","Das glaube ich nicht.","8","2"
"Bob","Was?","8","4"
"Peter","Ach? Und wieso nicht?","8","3"
"Justus","Weil der Dieb zwar den Koffer hat, ihm aber inzwischen aufgefallen sein dürfte,","8","2"
"Justus","daß er mit einem Stapel alter Computerzeitschriften nicht so viel anfangen kann.","8","2"
"Bob","Was, was was?","8","4"
"Peter","Computerzeitschriften? Ich versteh nur Bahnhof.","8","3"
"Justus","Reich mir mal den Papierkorb, Bob.","8","2"
"Bob","Was?","8","4"
"Justus","Hm.","8","2"
"Bob","Papierkorb?","8","4"
"Justus","Ja.","8","2"
"Bob","Was soll denn das nun wieder?","8","4"
"Justus","ungeduldig Nu!","8","2"
"Bob","Bitte...hier.","8","4"
"Justus","Danke! kramt, Papier raschelt","8","2"
"Bob, Peter","Was?! lachen","8","-1"
"Peter","Das Geld! Aber... aber...","8","3"
"REGIE","Blacky krächzt","8","0"
"Justus","Ja. Regel Nummer eins: Unterschätze nie den Intellekt des Justus Jonas.","8","2"
"Bob","Du hast das geld aus dem Koffer rausgenommen?","9","4"
"Justus","Na, selbstverständlich! Gestern Nacht glaubte Peter, während wir über den","9","2"
"Justus","Koffer sprachen, etwas am Fenster gesehen zu haben.","9","2"
"Peter","Jaja.","9","3"
"Justus","Ich weiß nicht, wieso, aber irgendwie hatte ich das komische Gefühl, daß da","9","2"
"Justus","tatsächlich jemand war. Also, nachdem ihr weg wart, zog ich die Vorhänge zu,","9","2"
"Justus","packte das Geld aus dem Koffer und legte stattdessen einen Stapel alter","9","2"
"Justus","Computerzeitschriften hinein. Dann habe ich die Zentrale mit dem Koffer","9","2"
"Justus","verlassen. Ich hatte eher damit gerechnet, auf dem Schrottplatz überfallen zu","9","2"
"Justus","werden. Daß jemand bei uns einbrechen würde, also, darauf bin ich wirklich nicht","9","2"
"Justus","gekommen, aber so oder so, die Vorsichtsmaßnahme war richtig.","9","2"
"Peter","Justus, du, du...du bist großartig. Kussgeräusch","9","3"
"REGIE","lachen","9","0"
"Bob","So, jetzt hört auf zu knutschen, ähm, die Frage ist, was tun wir jetzt? Bringen wir","9","4"
"Bob","das Geld zur Polizei?","9","4"
"Justus","Hmja. Das wird das Beste sein. Wir müssen den Fall ja nicht aufgeben, aber mir","9","2"
"Justus","ist wohler, wenn sich das Geld nicht mehr in unserem Besitz befindet.","9","2"
"Mathilda","ruft Justus! Justus, wo steckst du nun wieder?","9","13"
"Peter","Oh je, das sieht nach Arbeit aus.","9","3"
"REGIE","Türquietschen","9","0"
"Justus","Ähm, was ist denn, Tante Mathilda?","9","2"
"Mathilda","Seid so nett und helft Titus beim Beladen des Pickups.","9","13"
"Justus","stöhnt In Ordnung, Tante! leiser Kommt, Kollegen. Es sind nur ein paar Kartons.","9","2"
"REGIE","Sägegeräusche, Schritte, Hundegebell","9","0"
"Erzähler","Mit vereinten Kräften hievten die drei Fragezeichen die Kartons und Kisten auf","9","574"
"Erzähler","die Ladefläche des Pickup. Nach fünf Minuten war die Arbeit erledigt. Als die","9","574"
"Erzähler","Detektive wieder in ihre Znetrale zurückkehrten, wich Justus schlagartig die","9","574"
"Erzähler","Farbe aus seinem Gesicht. Die Plastiktüte mit dem Geld war weg!","9","574"
"REGIE","Musik","9","0"
"Peter","Das darf doch nicht wahr sein. Wo ist denn die Tüte? Die lag doch noch vor fünf","9","3"
"Peter","Minuten auf dem Tisch hier?","9","3"
"Justus","Ha, den schnappen wir uns!","9","2"
"Bob","Was denn, schnappen? Ja, wie denn? Wen denn?","9","4"
"Justus","Den Geldräuber!","9","2"
"Peter","Ja, wie sollen wir das denn anstellen und was suchst du da eigentlich?","9","3"
"Justus","Ha! Das hier!","9","2"
"Bob","Den Empfänger für unseren Peilsender?","9","4"
"Justus","Ja.","9","2"
"Bob","Du...du willst doch nicht etwa behaupten...","9","4"
"Justus","unterbricht ihn Doch, doch, will ich! Ich habe gestern Nacht eine weitere","10","2"
"Justus","Vorsichtsmaßnahme getroffen und habe unseren Peilsender zwischen dem Geld","10","2"
"Justus","versteckt, damit wir es jederzeit aufspüren können, falls es uns abhanden kommt.","10","2"
"Justus","Aber...gehetzt ...ihr kennt das Problem mit dem Ding. Die Reichweite ist sehr","10","2"
"Justus","begrenzt. Wenn das Signal weiter als eine Meile entfernt ist, haben wir keine","10","2"
"Justus","Chance mehr, es zu orten.","10","2"
"Bob","Jaja. flüstert Hey, da!","10","4"
"Bob","Piepen         Der Sender ist in Bewegung. Richtung Osten! Und zwar ziemlich schnell. Wenn","10","4"
"Bob","wir uns jetzt nicht beeilen, dann ist er...","10","4"
"Justus","...bald außer Reichweite! Kommt, Kollegen, auf zu Peters Wagen!","10","2"
"Peter","Ja, los, los!","10","3"
"REGIE","Musik, Schritte, Quietschende Reifen","10","0"
"REGIE","Musik","10","0"
"Erzähler","Das Piepen des Peilsenders führte die drei Detektive bis an den Stadtrand von","10","574"
"Erzähler","Rocky Beach. Zwar hatten sie den Geldräuber noch nicht eingeholt, doch Justus","10","574"
"Erzähler","blickt optimistisch abwechselnd auf das Display des Empfängers und auf die","10","574"
"Erzähler","Straße. Deutlich hörbar kamen sie dem Sender näher.","10","574"
"REGIE","Piepen, Fahrgeräusche","10","0"
"Justus","Wir schaffen es! Da vorn wieder links, Zweiter.","10","2"
"Peter","genervt Ja-ha.","10","3"
"Erzähler","Sie bogen in eine Straße, in der nur wenige, halb verfallene Häuser standen.","10","574"
"Erzähler","Kein Mensch war auf der Straße zu sehen, doch direkt vor ihnen, etwa","10","574"
"Erzähler","zweihundert Meter entfernt, hielt in diesem Moment ein Taxi.","10","574"
"Justus","Halt an, Zweiter!","10","2"
"Bob","Ein Mann steigt aus dem Taxi.","10","4"
"Peter","Ein Mann? Der Typ ist nicht älter als wir.","10","3"
"Justus","Seht ihr? Erhält unsere Plastiktüte fest umklammert. erschrickt Kopf runter!","10","2"
"Bob","Siehst du was?","10","4"
"Peter","Ja. Das...das Taxi fährt weg.","10","3"
"Bob","Und?","10","4"
"Peter","Jetzt...jetzt geht der Typ zu diesem ollen Haus da.","10","3"
"Bob","Weg ist er.","10","4"
"Justus","zustimmend Hmmm.","10","2"
"Bob","atmet auf Die Luft ist rein. Und was jetzt?","10","4"
"Justus","Na, keine Frage, wir folgen ihm. Er darf uns nicht entkommen. Los! Kommt,","10","2"
"Justus","Kollegen!","10","2"
"REGIE","Autotür, Schritte, Vogelgezwitscher","10","0"
"Justus","Leise! Los, durch den Garten.","11","2"
"Bob","Eine Bruchbude ist das...","11","4"
"Justus","Ja.","11","2"
"Bob","Alle Fenster sind eingeschlagen.","11","4"
"Justus","Naja, so...so kommen wir immerhin leichter ins Haus. Mir nach!","11","2"
"REGIE","Türquietschen","11","0"
"Peter","Pass auf. ächzt Na mach schon.","11","3"
"Justus","flüstert Leise!!","11","2"
"Bob","Jaja. Da lang.","11","4"
"Justus","Psst! Stop!... Sie sind im Nebenzimmer.","11","2"
"Mann 1","...kann dir sagen, ich bin ganz schön ins Schwitzen gekommen.","11","519"
"Mann 2","gedehnt Reg dich ab, Mann.","11","520"
"Mann 1","Also, ich hätte echt nicht mehr geglaubt, an das Geld ranzukommen. Erst hätten","11","519"
"Mann 1","mich die beiden Typen fast entdeckt, als sie an meinem Versteck unter den","11","519"
"Mann 1","Autoreifen vorbeigingen. Und dann hat dieser Dicke, dieser Jonas, die Lage voll","11","519"
"Mann 1","geblickt und mich gleich zwei Mal reingelegt. lacht Aber als ich unter den ollen","11","519"
"Mann 1","Wohnwagen gekrochen war, rief plötzlich jemand nach ihm. Also, die drei sind","11","519"
"Mann 1","raus, die Tür stand offen, ich sofort rein lacht noch mehr und die Tüte mit der","11","519"
"Mann 1","Kohle gegriffen. Mann! Und ich hätt den Schrottplatz letzte Nacht fast","11","519"
"Mann 1","abgefackelt.","11","519"
"REGIE","beide lachen dreckig","11","0"
"Mann 2","Gut gemacht, Mike.","11","520"
"Mike","Oder?","11","764"
"Peter","entsetzt flüsternd Diese Stimme, das...das ist doch...Skinny Norris!","11","3"
"Skinny","lacht Ob diese drei Pseudodetektive wohl schon gemerkt haben, daß das Geld","11","79"
"Skinny","weg ist? beide lachen Aber egal. Wir habens geschafft. Wir sind reich! Und","11","79"
"Skinny","weder Wagner noch Calhoon haben eine Ahnung, daß wir sie gelinkt haben. Auf","11","79"
"Skinny","diese Chance habe ich mein Leben lang gewartet. Sobald Calhoon Wagner zur","11","79"
