"Speaker","Text","Page","speaker_id"
"Erzähler","Justus runzelte die Stirn. Das Bild war ausgesprochen scheußlich. Es","3","574"
"Erzähler","war recht groß, und zeigte eine Szene aus einem altägyptischen Totengericht. Der","3","574"
"Erzähler","erste Detektiv erkannte Osiris, den Gott der Toten, und seine Gattin Isis, sowie den","3","574"
"Erzähler","schakalköpfigen Gott der Totenriten, Anubis, der die Schicksalswaage bedient, und","3","574"
"Erzähler","damit das Urteil über die Verstorbenen spricht. Ähnliche, und vor allem bessere,","3","574"
"Erzähler","Darstellungen, hatte er schon in vielen Büchern gesehen. Denn abgesehen davon,","3","574"
"Erzähler","dass die Ausführung der Figuren sehr laienhaft wirkte, war dieses Bild in Airbrush-","3","574"
"Erzähler","Technik angefertigt. Auch wenn er kein ausgewiesener Kunstexperte war, so","3","574"
"Erzähler","wusste er doch: Dieses Bild war nie und nimmer 14000 Dollar wert.","3","574"
"Mr. Chinks","15000 Dollar sind geboten! Wer bietet mehr?","3","-1"
"Frau","[leise] Die sind doch komplett verrückt! Auf 150 Dollar war das Bild angesetzt!","3","192"
"Frau","150 Dollar!","3","192"
"Mann","[leise] Pscht, Ruhe!","3","58"
"Mr. Chinks","16000 Dollar von Mr. Seaman! 16000 Dollar! Äh, 19000 Dollar! 19000","3","-1"
"Mr. Chinks","Dollar sind geboten! Ja? 20000 Dollar! 20000 Dollar von Mr. Seaman!","3","-1"
"REGIE","[ungläubiges Rufen des Publikums]","3","0"
"Mr. Chinks","Hä? Hallo? Hallo?","3","-1"
"Seaman","[ärgerlich] Was ist jetzt?","3","-1"
"Mr. Chinks","Ja, also... Da stimmt irgendetwas mit dem Telefon nicht!","3","-1"
"Seaman","[wütend] Na und, das ist doch nicht mein Problem! Ich habe ein Gebot","3","-1"
"Seaman","abgegeben, soll ich bis morgen warten?","3","-1"
"REGIE","[Gemurmel der Menge]","3","0"
"Mr. Chinks","Nein, natürlich nicht Mr. Seaman, aber ich muss erst sichergehen,","3","-1"
"Mr. Chinks","dass... Eric! Weißt du was da los ist?","3","-1"
"Eric","Keine Ahnung! Vielleicht spinnt die Anlage wieder, wäre ja nicht das erste Mal!","3","1041"
"Mr. Chinks","Die Leitung ist tot! Kannst du mal nachsehen?","4","-1"
"Seaman","[wütend] Hören sie, so läuft das nicht! Ich werde sicher nicht warten bis","4","-1"
"Seaman","sie ihre Kabel sortiert haben!","4","-1"
"Mr. Chinks","Mr. Seaman, ich kann doch nicht...","4","-1"
"Seaman","[wütend] Holen sie mir ihren Boss!","4","-1"
"Mr. Settler","Würden sie mich bitte mal vorbei lassen? Danke! Mr. Seaman! Mein","4","1042"
"Mr. Settler","Name ist James Settler. Natürlich haben sie Recht, sie dürfen selbstverständlich","4","1042"
"Mr. Settler","nicht der Leidtragende unserer technischen Probleme sein. Mr. Chinks, worauf","4","1042"
"Mr. Settler","warten sie?","4","1042"
"Mr. Chinks","Äh, ja natürlich! Äh, also: 20000 Dollar zum Ersten, zum Zweiten und","4","-1"
"Mr. Chinks","20000 Dollar Dollar zum Dritten! Verkauft an Mr. Seaman!","4","-1"
"REGIE","[Gerufe und Gemurmel der Menge]","4","0"
"Erzähler","Der Auktionator ging zu dem Bild, und half einem Angestellten dabei, es","4","574"
"Erzähler","von der Staffelei zu heben. Dann kehrte er zu seinem Pult zurück. Justus wollte","4","574"
"Erzähler","sich gerade abwenden, als der Mann plötzlich innehielt und verdutzt auf seine","4","574"
"Erzähler","Finger sah. Er blickte dem Angestellten hinterher, blinzelte irritiert, und wischte sich","4","574"
"Erzähler","die Finger mit einem Stirnrunzeln an seiner Hose ab.","4","574"
"REGIE","[Zwischenmusik]","4","0"
"Erzähler","Eine Woche später befanden sich Justus und Bob am späten Nachmittag","4","574"
"Erzähler","in ihrer Zentrale, um endlich mal wieder Ordnung in dem ganzen Durcheinander zu","4","574"
"Erzähler","schaffen, als Peter fröhlich grinsend eintrat.","4","574"
"REGIE","[Klappern der Tür des Wohnwagens]","4","0"
"Peter","[fröhlich] Taraa! Da bin ich, Kollegen! Ich muss euch was Sensationelles","4","3"
"Peter","erzählen!","4","3"
"Bob","Da bin ich mal gespannt.","4","4"
"Justus","Geht es womöglich darum, weshalb du uns eine Stunde allein hast","4","2"
"Justus","schuften lassen?","4","2"
"Peter","[fröhlich] Was? Ach, man! So spät schon? Tut mir leid, aber ihr ahnt ja nicht","4","3"
"Peter","was los war.","4","3"
"Justus","Hmhm.","4","2"
"Bob","Und? Wir hören!","4","4"
"Peter","Ich habe den Traumjob schlechthin an Land gezogen!","5","3"
"Justus","Aha.","5","2"
"Peter","Und nicht nur das, sondern auch einen neuen Fall!","5","3"
"Justus","und Bob: Was?","5","2"
"Peter","Aber ich sollte wohl von Anfang an berichten. Also, hört zu!","5","3"
"Bob","Ja!","5","4"
"Peter","Greg Martin, der Trainer der amerikanischen U18-Nationalmannschaft, und","5","3"
"Peter","Emiliano, der da mitspielt.","5","3"
"Bob","Und was ist das jetzt für ein Job?","5","4"
"Peter","Hm, sagt euch der Name Jeffrey Seaman etwas?","5","3"
"Bob","Ne, noch nie gehört.","5","4"
"Justus","Seaman...Seaman...","5","2"
"Peter","Ja?","5","3"
"Justus","Letzte Woche ist mir auf einer Auktion ein Seaman untergekommen. Er hat","5","2"
"Justus","bei Settler & Price ein grässliches Bild für völlig überzogene 20000 Dollar ersteigert.","5","2"
"Peter","Das, das ist er!","5","3"
"Justus","Aha.","5","2"
"Peter","Jeffrey Seaman! Kapitän der L.A. Golden Warriors, und der amerikanischen","5","3"
"Peter","Fußball-Nationalmannschaft. Ein Fußballgott!","5","3"
"Justus","Jaja, und was macht der auf Kunstauktionen?","5","2"
"Peter","Na, er ist auch leidenschaftlicher Kunstsammler, und besitzt viele wertvolle","5","3"
"Peter","Kunstwerke.","5","3"
"Justus","Mir kam es eher so vor als sei er ein leidenschaftlicher Wichtigtuer, der","5","2"
"Justus","nicht verlieren kann.","5","2"
"REGIE","[Bob lacht; Blacky krächzt]","5","0"
"Peter","[empört] Du kennst ihn doch gar nicht!","5","3"
"Justus","Naja...","5","2"
"Peter","Außerdem ist das völlig egal! Also wichtig ist, dass die amerikanische","6","3"
"Peter","Nationalmannschaft vor ein paar Tagen ihr Trainingslager in Rocky Beach","6","3"
"Peter","aufgeschlagen hat.","6","3"
"Justus","Was?","6","2"
"Bob","Das ist ja ein Ding!","6","4"
"Peter","[euphorisch] Um sich hier für das bevorstehende Mehrländerturnier in L.A.","6","3"
"Peter","vorzubereiten, ja! Und ich hab dort einen Job!","6","3"
"Justus","Ach, und was muss man sich darunter vorstellen?","6","2"
"Peter","Naja, ich bin da sozusagen das Mädchen für alles.","6","3"
"REGIE","[Bob lacht]","6","0"
"Peter","[genervt] Sehr witzig. Also der Job ist gut bezahlt, und vor allem: Ich bin seit","6","3"
"Peter","gestern für eine ganze Woche hautnah mit den besten Fußballspielern Amerikas","6","3"
"Peter","zusammen.","6","3"
"Bob","[unbeeindruckt] Ja, toll, ganz toll, Peter, aber, eigentlich hättest du heute mit","6","4"
"Bob","uns hier in der Zentrale arbeiten sollen!","6","4"
"Peter","Ach nun hör schon auf herumzunölen, Bob! Und außerdem springt dabei,","6","3"
"Peter","wie eben schon erwähnt, ein Fall für uns heraus.","6","3"
"Justus","Inwiefern?","6","2"
"Peter","Patrick O'Brian, äh, das ist der Manager der Nationalmannschaft, war vor","6","3"
"Peter","einigen Tagen mit seinen Spielern im Archäologischen Museum.","6","3"
"Justus","Hmhm.","6","2"
"Bob","Wieso das?","6","4"
"Peter","Der Museumsdirektor, ein Mr. Brewster, hatte die Mannschaft dazu","6","3"
"Peter","eingeladen. Wahrscheinlich hat er sich davon eine gewisse Werbung für sein Haus","6","3"
"Peter","versprochen. Außerdem brauchen die Spieler während so eines Turniers auch mal","6","3"
"Peter","eine Abwechslung.","6","3"
"Justus","Und?","6","2"
"Peter","Naja, also dieser Mr. Brewster hat die Führung durch das Museum","6","3"
"Peter","übernommen.","6","3"
"Bob","Ja.","6","4"
"Peter","Er hat der Mannschaft auch die Grabkammer des Priesters Nesperamon","7","3"
"Peter","gezeigt. Dessen Mumie kann man da in einer Vitrine sehen.","7","3"
"Justus","Und weiter?","7","2"
"Peter","Laut Mr. Brewster soll ein Fluch auf Nesperamon liegen. Ein überaus","7","3"
"Peter","gefährlicher.","7","3"
"Bob","Ach, Peter. Wir alle wissen, dass das absoluter Quatsch ist!","7","4"
"Peter","Hm, genau so hat auch die Mannschaft reagiert, und sich dementsprechend","7","3"
"Peter","in der Grabkammer aufgeführt.","7","3"
"Bob","[lacht] Ach, wie darf man denn das verstehen?","7","4"
"Peter","Naja, die Spieler haben ihre Witze gemacht und sich mit den albernsten","7","3"
"Peter","Fratzen zusammen mit der Mumie gegenseitig fotografiert.","7","3"
"REGIE","[Justus und Bob lachen]","7","0"
"Bob","[lacht] Das ist ja toll!","7","4"
"Peter","Ja. Und heute ist es passiert.","7","3"
"Bob","Was?","7","4"
"Peter","Sozeley und Stiggers, zwei Jungs aus der Mannschaft, wurden mit einer","7","3"
"Peter","Lebensmittelvergiftung ins Krankenhaus eingeliefert.","7","3"
"Justus","Die haben ja wohl etwas falsches gegessen.","7","2"
"Peter","Hmm, ne! Das ist ja das Merkwürdige!","7","3"
"Justus","Was?","7","2"
"Peter","Es haben alle dasselbe gegessen, aber nur die beiden hat es erwischt. Und","7","3"
"Peter","kurz darauf ist ein weiterer Spieler auf dem Trainingsgelände über eine","7","3"
"Peter","Gehwegplatte gelaufen, die plötzlich unter seinen Füßen nachgab. Ja, der","7","3"
"Peter","Unterschenkel war gebrochen.","7","3"
"Bob","Uuh, das ist allerdings übel.","7","4"
"Peter","Ja, aber noch längst nicht alles. McNash, auch ein Spieler aus der","7","3"
"Peter","Mannschaft, schwört Brief und Siegel, dass er die Mumie des Priesters","7","3"
"Peter","Nesperamon auf der Terrasse seines Hotelzimmers gesehen hat.","7","3"
"Bob","Was?","7","4"
"Justus","[sarkastisch] Oho, der Fluch scheint sich ja unter den Spielern in rasender","8","2"
"Justus","Geschwindigkeit auszubreiten.","8","2"
"Peter","So ist es, Justus. Und deshalb habe ich den Manager O'Brian","8","3"
"Peter","vorgeschlagen, dass wir uns um diese Vorfälle kümmern werden. Er erwartet uns","8","3"
"Peter","morgen Vormittag im Stadion.","8","3"
"Bob","Jetzt bin ich aber platt!","8","4"
"Justus","Also schön! Nehmen wir uns des Falles an! Zwar hatte ich schon eine","8","2"
"Justus","andere Sache ins Auge gefasst, aber...","8","2"
"Bob","[überrascht] Ja? Was denn?","8","4"
"Justus","Na, seit einiger Zeit häufen sich hier in der Umgebung Diebstähle äußerst","8","2"
"Justus","wertvoller Gemälde. Es sind fast immer Privatpersonen betroffen, in deren Häuser","8","2"
"Justus","eingebrochen wurde. Bei den Gemälden handelt es sich ausnahmslos um","8","2"
"Justus","unersetzliche Meisterwerke. Und von denen ist bisher kein Einziges wieder","8","2"
"Justus","aufgetaucht, aber...","8","2"
"Bob","Ähm, Moment mal, eine Nationalmannschaft die von einem Mumienfluch","8","4"
"Bob","getroffen wurde, klingt da ein bisschen interessanter, Erster.","8","4"
"Justus","Naja, also schön. Schaden kann es ja nicht wenn wir bei diesem Mr.","8","2"
"O'Brian","mal vorstellig werden.","8","-1"
"Peter","[euphorisch] Spitze! Und wenn wir den Fall erfolgreich gelöst haben, dann","8","3"
"Peter","springen für uns dabei sicher ein paar Freikarten für eines der Spiele heraus!","8","3"
"Bob","Na, das ist doch super!","8","4"
"Peter","Ja!","8","3"
"Justus","[sarkastisch] Freikarten für ein Fußballspiel. Toll! Davon habe ich immer","8","2"
"Justus","geträumt...","8","2"
"Bob","Ach, Justus...","8","4"
"REGIE","[Zwischenmusik]","8","0"
"Erzähler","Nicht weit von den Umkleidekabinen der Mannschaften entfernt, fand","8","574"
"Patrick","O'Brian, der Manager der amerikanischen Nationalmannschaft, ein leeres","8","81"
"Patrick","Schiedsrichterzimmer, in dem er sich mit den drei Detektiven vor dem anstehenden","8","81"
"Patrick","Spiel ungestört unterhalten konnte. Er schloss die Tür, und sah ungeduldig auf die","8","81"
"Patrick","Uhr.","8","81"
"O'Brian","Äh, ja setzt euch!","8","-1"
"Peter","Danke!","9","3"
"Justus","Ja!","9","2"
"Bob","Danke!","9","4"
"O'Brian","In 15 Minuten beginnt das Spiel, dann muss ich draußen sein. Also,","9","-1"
"O'Brian","worüber wollt ihr mit mir sprechen?","9","-1"
"Justus","Ähm, darf ich ihnen unsere Karte geben!?","9","2"
"O'Brian","Aha. Die drei Detektive. Wir übernehmen jeden Fall. Drei Fragezeichen?","9","-1"
"Erster Detektiv","Justus Jonas. Zweiter Detektiv: Peter Shaw. Recherchen und","9","-1"
"Archiv","Bob Andrews.","9","-1"
"Bob","Ja!","9","4"
"O'Brian","Ihr seid also wirklich Detektive.","9","-1"
"Justus","So ist es. Ähm, und nach allem was uns Peter erzählt hat, könnten sie","9","2"
"Justus","unsere Hilfe durchaus benötigen. Es ist ziemlich offensichtlich, dass irgendjemand","9","2"
"Justus","ihrer Mannschaft Schaden zufügen will.","9","2"
"O'Brian","Tja...","9","-1"
"Justus","Warum und wer das könnten wir vielleicht für sie herausfinden und diesem","9","2"
"Justus","Spuk damit ein Ende bereiten.","9","2"
"O'Brian","[skeptisch] Aha, und was nehmt ihr für eure Dienste?","9","-1"
"Peter","Nichts! Ihre Zufriedenheit ist unser Lohn.","9","3"
"O'Brian","Tja, also... Ich bin natürlich für jede Hilfe dankbar aber, wissen wir denn","9","-1"
"O'Brian","überhaupt ob hinter all diesen Geschehnissen wirklich ein Plan steckt, eine Absicht?","9","-1"
"O'Brian","Vielleicht sind das alles doch nur blöde Zufälle.","9","-1"
"Peter","Ein blöder Zufall nach dem anderen? Zwei Lebensmittelvergiftungen, eine","9","3"
"Peter","eingestürzte Gehwegplatte, und eine umherwandelnde Mumie? Nein!","9","3"
"Justus","Also, unserer Erfahrung nach sind das viel zu viele Zufälle.","9","2"
"O'Brian","Naja, vielleicht ist es ja nur ein schlechter Scherz, oder irgendein","9","-1"
"O'Brian","durchgeknallter Fan.","9","-1"
"Justus","Ja, dann wären wir aber schon bei Sabotage.","9","2"
"O'Brian","[lacht] Nur wer sollte uns denn sabotieren wollen?","9","-1"
"Bob","Naja, mir würden da auf Anhieb eine Menge Leute einfallen.","10","4"
"O'Brian","Aha.","10","-1"
"Bob","Naja. Da wären zunächst einmal die Gegner, Sie befinden sich mitten in","10","4"
"Bob","einem Turnier, vergessen sie das nicht!","10","4"
"O'Brian","Ach.","10","-1"
"Bob","Äh, dann gibt es Leute die finanziell von ihren Problemen profitieren könnten,","10","4"
"Bob","Wettbüros zum Beispiel. Äh, verwirrte Fans kommen in Frage, Leute aus den","10","4"
"Bob","eigenen Reihen, eine bestimmte Sorte Presse. Wollen sie noch mehr hören?","10","4"
"O'Brian","Äh, Leute aus den eigenen Reihen?","10","-1"
"Bob","Ja!","10","4"
"O'Brian","Was meinst du damit?","10","-1"
"Justus","In jeder Mannschaft gibt es Querelen. Von manchen wissen Sie vielleicht,","10","2"
"Justus","von anderen nicht.","10","2"
"Bob","Genau!","10","4"
"O'Brian","Gut, also in Ordnung. Streckt eure Fühler aus, und ich helfe euch wo ich","10","-1"
"O'Brian","kann.","10","-1"
"Peter","Gut!","10","3"
"O'Brian","Irgendetwas stimmt da wirklich nicht, und ich wäre mehr als glücklich","10","-1"
"O'Brian","wenn dieser Albtraum ganz schnell vorbei wäre.","10","-1"
"Peter","Hmhm.","10","3"
"O'Brian","Noch ein paar solcher Vorfälle und wir können einpacken.","10","-1"
"Justus","Gut, wir nehmen uns des Falles an.","10","2"
"Bob","Ja!","10","4"
"O'Brian","Einverstanden! Also, dann kann ich euch auch gleich von einem weiteren","10","-1"
"O'Brian","Vorfall berichten.","10","-1"
"Peter","Ach?","10","3"
"Bob","Wie?","10","4"
"O'Brian","Dieses mal betrifft es Seaman. Er hat es mir vorhin gebeichtet.","11","-1"
"Justus","Gebeichtet? Was?","11","2"
"O'Brian","Ähm, er hört Stimmen.","11","-1"
"Bob","Bitte?","11","4"
"O'Brian","Ja, seit zwei Tagen. Äh, immer nachts.","11","-1"
"Bob","Was für Stimmen denn?","11","4"
"O'Brian","Ich weiß es nicht! Stimmen halt! Mehr habe ich aus ihm auch nicht","11","-1"
"O'Brian","rausbekommen.","11","-1"
"Peter","Ähm, ja und, wo ist Seaman jetzt?","11","3"
"O'Brian","Er ist zu sich nach Hause gefahren. Er wohnt ja nicht weit von hier in","11","-1"
"O'Brian","Beverly Hills. Er meinte er bräuchte unbedingt Ruhe, müsste den Kopf frei kriegen","11","-1"
"O'Brian","und Ruby, das ist unser Trainer, hat ihm bis Morgen frei gegeben.","11","-1"
"Bob","Hmhm.","11","4"
"O'Brian","Aber ich habe Jeff gesagt, dass ich noch mal bei ihm vorbeischauen","11","-1"
"O'Brian","würde.","11","-1"
"Justus","Wann?","11","2"
"O'Brian","Nach dem Spiel, also ungefähr in zwei Stunden.","11","-1"
"Justus","Gut, dann kommen wir mit!","11","2"
"O'Brian","Einverstanden!","11","-1"
"Peter","Ja!","11","3"
"Bob","Ja!","11","4"
"REGIE","[Zwischenmusik]","11","0"
"Erzähler","Seaman's Villa lag an der Nichols Canyon Road und war ganz im","11","574"
"Erzähler","karibischen Stil gehalten. Im prächtigen Garten wetteiferten Bananenstauden,","11","574"
"Erzähler","Palmen, und wundervoll blühende Bougainvillea-Sträucher um die Gunst des","11","574"
"Erzähler","Betrachters. O'Brian stellte seinen Mercury hinter Seaman's Porsche in die Auffahrt,","11","574"
"Erzähler","während Bob den Käfer ein Stück weiter weg am Straßenrand parkte. Nachdem sie","11","574"
"Erzähler","geklingelt hatten, tat sich erst eine Zeit lang gar nichts. Doch als O'Brian gerade ein","11","574"
"Erzähler","zweites Mal läuten wollte, öffnete sich die Tür.","11","574"
"REGIE","[Quietschendes Öffnen der Tür]","12","0"
"Seaman","Hallo, Patrick, komm doch... Wer sind die denn?","12","-1"
"O'Brian","Erklär ich dir gleich. Lass uns erst mal rein! Kommt, Jungs!","12","-1"
"Peter","Äh, ja!","12","3"
"Justus","Danke!","12","2"
"Seaman","Patrick, ich habe im Moment absolut keine Lust...","12","-1"
"O'Brian","Jeff, hör zu! Die drei sind Detektive. Sie werden uns helfen diese ganzen","12","-1"
"O'Brian","merkwürdigen Vorfälle der letzten Tage aufzuklären. Und sie denken, dass auch","12","-1"
"O'Brian","dein Erlebnis im Zusammenhang mit diesen Begebenheiten zu sehen ist.","12","-1"
"Seaman","[skeptisch] Die sind Detektive?","12","-1"
"Bob","Ja!","12","4"
"Seaman","Die wissen davon?","12","-1"
"O'Brian","Ja!","12","-1"
"Seaman","Äh, aber dich kenne ich doch! Du bist dieser... dieser...","12","-1"
"Peter","Ja, äh, Peter!","12","3"
"Seaman","Ja, genau! Der neue Balljunge! Pat, was soll das?","12","-1"
"Justus","Ach, bitte, Jeff! Ich kann durchaus verstehen, dass es für dich nicht leicht","12","2"
"Justus","ist mit Fremden über diese prekäre Angelegenheit zu sprechen, aber angesichts","12","2"
"Justus","der Probleme mit denen deine Mannschaft und du gerade konfrontiert seid, solltest","12","2"
"Justus","du es dir vielleicht doch überlegen unsere Hilfe in Anspruch zu nehmen, zumal","12","2"
"Justus","offizielle Stellen noch keine Veranlassung für ein ernsthaftes Eingreifen in diesen","12","2"
"Justus","Fall sehen.","12","2"
"Seaman","Äh, redet der immer so?","12","-1"
"O'Brian","Äh, das ist Justus. Äh, Bob.","12","-1"
"Bob","Hi!","12","4"
"O'Brian","Und Peter kennst du ja schon.","12","-1"
"Peter","Hallo.","12","3"
"Seaman","Also schön. Dann setzt euch. Dort auf die Couch.","12","-1"
"Peter","Hier? Okay.","13","3"
"Seaman","Es fing vorletzte Nacht an. So etwa gegen 1 Uhr morgens. Erst dachte","13","-1"
"Seaman","ich, dass ich die Stimme im Traum höre, aber dann wachte ich auf und stellte fest,","13","-1"
"Seaman","dass da tatsächlich eine Stimme war. Am Anfang habe ich gar nichts verstanden.","13","-1"
"Seaman","Es war zu undeutlich und leise, doch dann konnte ich nach und nach einzelne","13","-1"
"Seaman","Wörter unterscheiden.","13","-1"
"Bob","Was denn für Wörter?","13","4"
"Seaman","Wisst ihr, mir ist das Ganze auf der einen Seite mehr als peinlich. Ich","13","-1"
"Seaman","habe normalerweise mit Übersinnlichkeit und dem ganzen Quatsch absolut nichts","13","-1"
"Seaman","am Hut, aber auf der anderen Seite, die Stimme war da! Ich habe sie gehört, und","13","-1"
"Seaman","es war niemand im Zimmer. Hundertprozentig!","13","-1"
"Justus","Jeff, das muss dir überhaupt nicht peinlich sein. Zumal ich dir versichern","13","2"
"Justus","kann, dass die Stimme sicher nichts Übersinnliches an sich hatte.","13","2"
"Peter","Ja.","13","3"
"Justus","Das schließen wir mal von vornherein aus. Also, was hast du gehört?","13","2"
"Seaman","Am häufigsten das Wort ""Tod""! Dann meinen Namen, ein düsteres","13","-1"
"Seaman","Lachen , und ""Rache""!","13","-1"
"Bob","Rache! Also diese drei Wörter. ""Tod"", ""Seaman"" und ""Rache""?","13","4"
"Seaman","In der ersten Nacht ja. Letzte Nacht wurde die Stimme dann viel","13","-1"
"Seaman","deutlicher. Sie drohte mir mit dem Tod, und von einem Totengericht war die Rede,","13","-1"
"Seaman","was immer das ist. Ich hätte jemanden entehrt, sagte sie, und der Fluch würde über","13","-1"
"Seaman","mich kommen.","13","-1"
"O'Brian","Ist ja okay, Jeff. Wir finden heraus was da los ist. Ganz sicher.","13","-1"
"Seaman","Jaja, schon gut. Doch jetzt möchte ich lieber allein sein.","13","-1"
"Justus","Wir werden dich heute nicht mehr belästigen. Kommt, Kollegen!","13","2"
"Peter","Ja.","13","3"
"O'Brian","Äh, ich bleibe noch einen Moment wenn es recht ist.","13","-1"
"Peter","Ich sehe dich dann ja morgen. Ouh...","13","3"
"REGIE","[Metallisches Klingen]","13","0"
"Peter","Ach, Mist!","13","3"
"Justus","Ach, Peter!","14","2"
"Peter","Äh, Jeff hast du irgendwo eine Handschaufel und einen Besen? Ich habe die","14","3"
"Dose","mit der Asche und den Zigarettenstummeln vom Tisch gestoßen.","14","426"
"Seaman","Hä, aber- aber wir rauchen nicht. Wo kommt das Zeug her? Außerdem","14","-1"
"Seaman","herrscht hier strengstes Rauchverbot, das weiß jeder!","14","-1"
"Peter","Ähm. Libre D'Or, eine französische Zigarette. Ziemlich selten.","14","3"
"Seaman","Ja, lass ruhig alles liegen. Ich kümmere mich darum. Und jetzt geht bitte.","14","-1"
"Justus","Okay.","14","2"
"Peter","Kopf hoch!","14","3"
"REGIE","[Tür wird geöffnet]","14","0"
"Justus","In Ordnung, Jeff. Wir werden uns dann, äh...","14","2"
"Seaman","Was ist denn noch?","14","-1"
"Justus","Moment mal. Ähm, hast du oder deine Frau... Habt ihr euch in letzter Zeit","14","2"
